title,episodes,mark,score,is_finish,link,series_follow,follows,coins,likes,danmus,views,season_id,media_id,tags,comments,pub_date,intro
闪电十一人 GO,全47话,,9.3分,1,https://www.bilibili.com/bangumi/play/ss612,48423,7353,559,1150,9206,474138,612,134852,"['热血', '奇幻', '运动', '少儿']",111,2011/5/5,雷门中学的足球部是一个仅有7名部员的弱小队伍，社团内聚集了一批拥有各自爱好，每天荒废度日的部员，在队长円堂守慢慢找寻包括豪炎寺修也的队员开始，雷门中学的足球力量开始壮大，故事由此展开...闪电十一人（日文：イナズマイレブン），是由游戏改编而成的动画，于2008年10月5日（星期日）上午9：00在日本东京TV下的6个电台进行首播。
限制级杀手,全10话,,9.3分,1,https://www.bilibili.com/bangumi/play/ss495,73518,73518,2205,302,25068,2650111,495,495,"['搞笑', '泡面']",315,2013/10/10,史上最帅气、同时也是最幽默的杀手登场了！杀人不眨眼的冷面杀手同时也是冷面笑将！且看这位坚守岗位的杀手大哥如何面对一心想复仇的竹箭美少女的追赶。充满时下最流行的爆点，令人捧腹的冷笑小剧场……《限制级杀手》（日语：杀し屋さん）是由TAMACHIKU（负责剧本的一条マサヒデ与担任作画的ちく的共同笔名）创作的四格漫画，连载于双叶社刊《漫画ACTION》上，已在09年连载完毕，单行本共发行了4卷。作品主要以日本第一的杀手先生为中心，描写了他与被他牵连的警官、被害者、警犬等角色所经历的各种令人捧腹大笑的故事。
武士弗拉明戈,全22话,,9.3分,1,https://www.bilibili.com/bangumi/play/ss476,129492,129492,1397,3181,13016,585532,476,476,"['搞笑', '科幻', '热血', '偶像']",869,2013/10/10,主人公是自称“武士·弗拉明戈”的青年，以及一位年轻警察。两名男子相识后活跃在为正义而战的战斗中。紧张而有漫画风格的情节即将展开，这是一场英雄的演出。
琴浦小姐,全12话,,9.3分,1,https://www.bilibili.com/bangumi/play/ss417,314233,314234,28742,22993,255484,6554373,417,417,"['日常', '催泪', '校园', '恋爱']",3735,2013/1/10,本作主要讲述了主人公——转校生琴浦春香乍一看是普通的女子高中生，实际上是拥有阅读人心的能力的人。正是因为这样，她与周围的一切都疏远了。不过这样的她在邂逅了本作的另一位主人公真锅义久后，渐渐被其所吸引。就这样这部学园幻想爱情喜剧正式拉开帷幕。
潜行吧！奈亚子 Remember My Love,全12话,,9.3分,1,https://www.bilibili.com/bangumi/play/ss408,801016,476340,6273,3329,12447,5789814,408,408,"['萌系', '奇幻']",450,2010/12/10, 某日夜里，高中生八坂真寻，行走在夜道上被怪物袭击，然后被谜之少女所救。那个少女自称是克苏鲁神话中登场的一个名为“Nyarlathotep”（日语为ニャルラトホテプ）的邪神，还是一名外星人，为派遣来保护真寻免于其他外星人袭击。两人之间的恐怖（？）、Love（craft）喜剧就这样拉开了序幕…… 《潜行吧！奈亚子》是由逢空万太创作的轻小说，自2009年4月开始连载。作品在GA文库刊行之后，获得了极大好评，曾荣获第1回GA文库大赏优秀奖。由XEBEC制作的动画版，与此前的FLASH动画不同，本作将回归主线。
大图书馆的牧羊人,全12话,,9.3分,1,https://www.bilibili.com/bangumi/play/ss323,579617,579617,33890,12981,380701,12677007,323,323,['日常'],2454,2014/10/8,在日本国内居指可数的学校法人“汐美学园”不仅拥有众多学生宿舍、各种运动设施，还提供了餐厅甚至电车等资源，其中以规模仅次于国家图书馆的“大图书馆”最为引人注目。“图书社”的成员笕京太郎，经常一个人在大图书馆中悠闲地读书。4月，从“不论什么样的愿望都能实现”的谜之牧羊人那里，收到了写着“今天，会有改变你的命运的事件吧”的邮件的笕，认识了白崎鸫。“为了让学园变得更快乐”而活动的鸫，和她的朋友樱庭玉藻、以及笕的朋友一起加入了图书社。之后，两位少女铃木佳奈与御园千莉也加入了。六个人都收到了牧羊人发的相同邮件。以Cos...
机器人少女Z,全9话,,9.3分,1,https://www.bilibili.com/bangumi/play/ss218,34374,30378,557,407,4128,245380,218,218,['科幻'],166,2014/1/4,故事发生在未来，“Z组合”平时在东京练马区大泉学园光子力町进行新型能源“光子能源”的宣传活动，偶尔将前来搞破坏的地下帝国的尖兵（机械兽少女们）揍飞（顺便发泄压力）。是日常搞笑与暴力相结合的动画。东映公司将于2014年1月推出的新作动画「机器人少女Z」，本作被宣传为将“机器人动画金字塔顶端”的“魔神系列三部曲”变身为美少女，集结日常轻松卖萌和暴力战斗为一体的新作动画！
罗德岛战记-英雄骑士传-,全27话,,9.3分,1,https://www.bilibili.com/bangumi/play/ss163,120484,78898,1542,4123,5538,989362,163,163,"['时泪', '奇幻', '架空', '冒险']",246,1998/4/1, 撼动罗德斯岛全境的英雄战争已过了五年，马莫帝国的黑衣骑士亚修拉姆，造访位于罗德斯岛东北部的玛法大神殿。为了传说中拥有可控制罗德斯力量的“支配权杖(支配の王锡)”，帕恩与蒂德莉特、弗雷姆王卡修一行人，前往魔龙晨曦之星(流星)所栖息的火龙山，和亚修拉姆展开一场激战。（到第8集为止）十年后，憧憬帕恩的少年史帕克，已成长为弗雷姆的见习骑士。在偶然的场合下，撞见马莫帝国的黑暗妖精入侵王城的藏宝库却又无力阻止。为了取回被盗走的宝玉“魂之水晶球”，史帕克与同伴们踏上了追寻黑暗妖精的旅程。旅途中和被命运引导的少女妮丝相...
关于我转生变成史莱姆这档事 第二季,更新至第32话,会员抢先,9.2分,0,https://www.bilibili.com/bangumi/play/ss36170,8076830,7810193,587011,1372348,603673,96671581,36170,28231812,"['小说改', '奇幻', '战斗', '魔法']",37801,2021/1/5,主人公利姆鲁与仰慕他而聚集的众多魔物们所建立的国家「鸠拉·特恩佩斯特国」，经由与邻国的协议及交易，让「人类与魔物共同漫步的国家」这一温柔的理想逐步成形。利姆鲁作为曾是人类的史莱姆当然拥有「对人类的好意」……但这个世界中却存在着明确的「对魔物的敌意」。当这不合理的现实摆在眼前时，利姆鲁将做出选择。为了「什么都不想失去」——万众期待的转生喜剧突入暴风的新章！
在地下城寻求邂逅是否搞错了什么 第三季,全12话,会员专享,9.2分,1,https://www.bilibili.com/bangumi/play/ss34401,2846322,2536906,193770,425335,206776,27655566,34401,28229869,"['小说改', '战斗', '奇幻', '冒险']",14068,2020/10/3,这座城市住着众多的神，其中心存在着通往地心深处——深渊的“地下城”。城市的名字是迷宫都市欧拉丽。女神赫斯缇雅与冒险者贝尔·克朗尼，一如既往地是主神和仅仅一名眷族的最小构成。但达成了世界最快升级这一伟业的贝尔，开始受到前所未有的的万众瞩目——迷宫中的相遇，以及冒险——这是再次开始编织的，少年所走过的，女神所记录的【眷族物语】
最终休止符～无止境的螺旋物语～,全12话,会员专享,9.2分,1,https://www.bilibili.com/bangumi/play/ss34088,49073,49073,1288,5437,3881,388194,34088,28229528,"['游戏改', '奇幻', '搞笑']",375,2018/4/11,“Period”，是将诞生自绝望的异形怪物“Spiral”打倒之人的名号。隶属于Arc End第8支部的见习Period·哈尔，也为了斩断绝望的轮回，而投身于无止境的战斗当中……。——然而！！！神秘的盗窃事件引发了财政破绽，因此被本部舍弃的第8支部所剩下的Period，竟然只剩哈尔等3人。他们为了重建支部，而投身于无止境的黑暗营业当中！
弩級戰隊H×EROS（僅限港澳台地區）,全12话,,9.2分,1,https://www.bilibili.com/bangumi/play/ss33868,72477,72477,2372,6240,15336,341842,33868,28229301,"['漫画改', '战斗', '架空']",791,2020/7/4,地球因迷之侵略者·外星人規制蟲而面臨巨大的危機。規制蟲通過吸取人們的H能源來奪走人類生存所需的能量。為了從規制蟲手中拯救地球，高中生炎城烈人加入守護地球的戰隊「HXEROS」來保衛地球擊退規制蟲——。
怪盗基德（中配）,全12话,,9.2分,1,https://www.bilibili.com/bangumi/play/ss33395,648323,36860,2804,6969,11417,1480220,33395,28228792,"['漫画改', '智斗']",280,2010/4/17,拥有“平成鲁邦”之称的怪盗基德，无论防备多么严密的钻石珠宝对他来说都易如反掌。他一直是中森银三等警官的梦魇，而关于他的身份却始终是个谜。某高中二年级学生黑羽快斗，是一个出身于魔术世家的俊朗男孩，他与青梅竹马的女孩中森青子终日打情骂俏，乐在其中，也由此惹出了诸多的麻烦。偶然机会，他在父亲黑羽盗一的画像后面发现一间密室，在这里不仅发现了各种精密的设备，也发现8年前因事故去世的父亲竟和基德有着千丝万缕的关系。数日后，消失多年的怪盗基德发出预告，将要盗取东京市美术馆的宝石月之瞳。警察与盗贼新的战争就此展开……
理科生墜入情網，故嘗試證明。（僅限港澳台地區）,全12话,独家,9.2分,1,https://www.bilibili.com/bangumi/play/ss31819,11994,11994,417,1022,1028,68855,31819,28226765,"['漫画改', '日常', '搞笑', '校园']",130,2020/1/10,故事敘述主角冰室和雪村是熱衷於研究的理科生，凡事講求證據、利基於理論，就連落入情網後也依舊保持理科生本性。為了證明出彼此「喜歡」的情感，用盡各種意想不到的方式結合理科與戀愛，試圖找出確切證明。實驗過程好笑又有趣，一改理科艱澀難懂的刻板印象。兩人的互動再加上研究室裡充滿特色的夥伴，是部搞笑又帶點知性的作品。
虚构推理,全12话,会员专享,9.2分,1,https://www.bilibili.com/bangumi/play/ss29366,3819293,3819293,390266,298140,1306799,81239874,29366,28224145,"['漫画改', '神魔', '恋爱', '奇幻']",63035,2020/1/12,成为“怪异”们的智慧之神，每天都在解决着“怪异”们带来的麻烦的少女·岩永琴子，她一见钟情的对象·樱川九郎，是个让“怪异”都感到畏惧的男人！？这样毫不普通的两人，迎战“怪异”们引发的神秘事件的［恋爱×传奇×推理］！！两人所面临的诡异事件，以及恋情将会迎来怎样的结局——！？
暗黑破坏神在身边。,全12话,会员专享,9.2分,1,https://www.bilibili.com/bangumi/play/ss29327,760299,760299,51227,54384,179149,14038887,29327,28224098,"['漫画改', '日常', '搞笑', '声控']",11461,2020/1/11,围绕主人公小雪芹和其中二病好友花鸟兜展开的校园喜剧故事：拥有吐槽体质的小雪芹，最怕槽点满满等他吐槽的人，而升为高中生还患有重度中二病的兜，深切盼望着小雪芹的吐槽而想尽办法接近他，这两个人究竟会如何相处呢？以及身边其他个性鲜明的同学们，每天都充实着可爱又爆笑的校园趣事。
超级小白（中配）,全48话,,9.2分,1,https://www.bilibili.com/bangumi/play/ss28777,287606,26786,5729,52483,5450,2174283,28777,28223082,"['漫画改', '搞笑']",545,2019/10/14,为了阻止企图霸占世界的黑暗势力，野原家的普通小狗——小白接肩负重大使命，变身成为了守护世界的“超级小白”。小白将要面对的不仅是发明狗，还有其他意想不到的对手。当然，面对邪恶势力，小白也有着令人惊讶的超能力。于是，在这样一个以动物为主体的世界里，一场守护世界和平的“大战”悄然展开了。
小書痴的下剋上:為了成為圖書管理員不擇手段!（僅限台灣地區）,全14话,,9.2分,1,https://www.bilibili.com/bangumi/play/ss28693,7160,5436,631,2234,1692,81835,28693,28222860,"['小说改', '穿越', '架空', '励志']",133,2019/10/3,從小就是個超級書痴的女大學生麗乃，愛書愛到希望在書堆裡死去。該說是「夢想成真」嗎？好不容易應徵上圖書館工作的她，卻在地震時被掉落的書給活埋……當她再度醒過來，發現自己竟然轉生到了陌生的異世界，變成名叫梅茵的五歲小女孩，不但生在貧窮的士兵家，而且還體弱多病，但最讓她難以接受的是，這個世界完全找不到任何書店或圖書館。就算想看書，也是一般平民根本買不起的天價！於是梅茵下定決心：「既然買不到書，那我就自己動手做！」憑藉著對書的滿腔熱情，目標是成為圖書管理員。為了在異世界也能過著被書環繞的美好生活，就從做書開始努力吧！
碧藍幻想 第二季（僅限港澳台地區）,全14话,,9.2分,1,https://www.bilibili.com/bangumi/play/ss28575,65498,34301,1017,3411,3939,176404,28575,28222669,"['游戏改', '战斗', '奇幻', '架空']",227,2019/10/5,嚮往著天空、目標星之島的少年，在遇見了有著藍髮的不可思議的少女後，命運和生命便繫在一起。開始朝天空旅行的少年與少女，遇見了值得信賴的同伴們，還有能橫渡天空的騎空艇。躲過了帝國的追擊、和星晶獸的邂逅，加深了兩人的羈絆並有所成長。但是，前往星之島的路程才到一半。少年與少女，將和同伴一起往下一個旅程邁進。
魔術學姐（僅限港澳台地區）,全12话,,9.2分,1,https://www.bilibili.com/bangumi/play/ss28019,123555,123555,4597,6669,5913,609567,28019,28221418,"['漫画改', '搞笑', '恋爱']",842,2019/7/2,「我遇到了…可愛卻有點奇怪的學姐！」雖然喜歡魔術，卻因迷糊導致失敗率高達100%！？雖然很可愛，卻有點廢柴！？被這樣的學姐強行拉進奇跡社，甚至被當做了「助手」……。將多才多藝的姐弟「小咲」和「小真」，還有化學社的「斑」也捲入，今天的學姐也活力十足，有些色色的，創造大失敗！讓人看不下去，卻又想繼續看的廢柴魔術搞笑動畫！！
炎炎消防队,全24话,出品,9.2分,1,https://www.bilibili.com/bangumi/play/ss27959,2972032,2446759,268210,296313,879378,88671141,27959,28221335,"['漫画改', '战斗', '热血']",39725,2019/7/6,全人类都在害怕着——普通人会毫无征兆地突然「燃烧」 ，变成操纵火焰的怪物「焰人」，并向周遭倾泻其极高破坏力的「人体自燃现象」 。与火焰的恐怖对抗的「特殊消防队」 ，他们的使命是解开人体自燃现象之谜并拯救人类！出于某个原因被称为「恶魔」的新入队少年?森罗，以成为「英雄」为目标，与同伴们一起，投身于与「焰人」对抗的日子中！！
古城荆棘王,全1话,,9.2分,1,https://www.bilibili.com/bangumi/play/ss27812,32247,32247,1119,2042,2230,135445,27812,28221041,['冒险'],330,2010/5/1,故事的舞台是离今稍微远点的未来。世界上正流行这一种感染后在60天之内就会石化，死亡率高达100%的奇病“美杜莎”。为了在未来寻求这种在全世界爆发的不治之症的治疗方法，于是决定将Cold sleep（冷冻睡眠，简称CS，是指将人体保存在低温状态让人保持沉睡的状态，防止人的身体随着时间老化的一种方法。多见于SF作品之中。）投入实用了。少女霞从众多的人中脱颖而出成为了世界上仅有的160个拥有CS资格的人。他们在苏格兰的古城中制造出来的Cold sleep capsule center（冷冻睡眠胶囊中心，简称CSCC，如字面上的意思进行冷冻睡眠的地方。）中进入...
香蕉怪大叔 呐呐~呐（第一季）,全24话,会员专享,9.2分,1,https://www.bilibili.com/bangumi/play/ss27048,42330,10235,478,330,1576,168260,27048,27601888,['原创'],248,2018/4/6,贫穷的电视台，随着唯一的高收视率节目结束，虽有着拍摄稀有动物KINA的计划，却在预算与人才全无的情况下，仅派了3名STAFF向丛林进发。
ULTRAMAN 机动奥特曼（中配）,全13话,,9.2分,1,https://www.bilibili.com/bangumi/play/ss26946,754329,55206,93631,39327,442028,28912742,26946,25567597,"['漫画改', '奇幻', '战斗', '科幻']",1204,2019/4/2,这个世界上曾经有着一个被称为“光之巨人”的存在。不久，“光之巨人”完成了他的使命，返回了遥远宇宙的故乡，跟他同化的地球人也失去了过往的记忆，回到了自己原本的地方。奥特曼的存在已成为过去之物，科学特搜队日本支部也结束了它的功能，被改建成光之巨人纪念馆。早田进次郎是一名已经过了多愁善感的青春期的高中生。然而，他意识到自己拥有惊人的弹跳力和健壮的肉体等正常人类所不具有的力量。某天，进次郎知道了父亲早田进曾经是奥特曼。而且，在没有奥特曼守护的地球上，暗中策划各种阴谋活动的外星人依然存在着。作为隐秘组织而健在...
我们无法一起学习,全13话,独家,9.2分,1,https://www.bilibili.com/bangumi/play/ss26767,2032372,1710417,224703,106624,899295,47792601,26767,21986963,"['漫画改', '日常', '校园', '恋爱']",16864,2019/4/7,刻苦学习的高中3年生·唯我成幸，为了获得免除大学学费的“特别VIP推荐”资格，而要去担任为备考而苦战的同级生们的教育指导员。教导的对象是“文学之森的睡美人”古桥文乃和“机关精巧的拇指姑娘”绪方理珠这两位学园顶尖的天才美少女！原本以为她们的学习能力完美无缺，没想到对于不擅长的学科却完全无能……！？成幸一边被充满个性的“学不来女孩”们玩弄于股掌之间，一边为了让她们努力通过大学考试！无论学习还是恋爱都“学不来”的天才们的恋爱喜剧，就此开幕！！
男子啦啦队！！,全12话,,9.2分,1,https://www.bilibili.com/bangumi/play/ss26688,28387,28387,833,1645,4979,263343,26688,18747402,"['运动', '小说改']",231,2016/7/5,有一项经由为人应援而成为主角，世界上唯一的运动——。在啦啦队上赌上青春，虽然特别却又可爱的男子大学生们的物语，那就是《男子啦啦队!!》。在柔道上遭遇挫折的坂东晴希，被幼时的好友桥本一马邀请，而组成了前所未闻的男子啦啦队“BREAKERS”。聚集在一起的有，好认死理的沟口、很能吃的阿顿、轻浮的关西人·弦和一郎、以及有过啦啦队经验的美青年·翔，这些独具个性的人们。有着“想要打破”的某些东西的男儿们，开始了新的挑战……！
剧场版「 - Alice in the Garden -」,全1话,会员专享,9.2分,1,https://www.bilibili.com/bangumi/play/ss25951,242131,45236,982,1518,2050,235351,25951,1340832,['奇幻'],212,2018/11/1,城田真昼是一个凡事都奉行简单的高中一年级男生。某天他在路上捡了一只黑猫回家，并将之取名为「小黑」。没想到那只猫其实是名为史利比亚修的吸血鬼仆人──SERVAMP，意外成为黑仔主人的真昼，随之被卷入了一场由名叫「椿」的真祖所引发的吸血鬼大战，究竟他能不能顺利地守护自己的朋友与家人，SERVAMP们的身上到底隐藏着什么样惊人的秘密？吸血鬼和主仆契约的战斗奇幻故事就此开始了。
能继续奔跑下去真是太好了。,全4话,独家,9.2分,1,https://www.bilibili.com/bangumi/play/ss25856,26445,26445,786,1386,1052,167937,25856,2435657,"['原创', '励志', '职场']",334,2018/10/8,和朋友一起参加动画活动朗读会的凑，被在那里见到的声优演技所吸引，进入水道桥动画学院，与千歌子相遇。千歌子是凑搬过来的房间的前任住户，也是在USB留下信息的本人。同样以声优为目标，却无法将灵魂注入角色而苦恼的凑，与因过去的心伤而胆怯的千歌子，两人在互相激励的同时，也在面对面注视着自己。前辈凌太和景等人，也在见证两人的成长。止步不前而烦恼着的两人，在前方所发现的事物是——。
火之丸相扑,全24话,,9.2分,1,https://www.bilibili.com/bangumi/play/ss25730,191325,191325,24921,23765,45368,7525246,25730,139672,"['热血', '漫画改', '运动']",2704,2018/10/5,斗志昂昂！怀揣梦想的大汉们开始了激烈的斗争——弱小的大太刀高中相扑部出现的新生、“体型小”的?少年潮火之丸！这个在“身高”“体重”上均不适合比赛的体格的新入部员，实际上有着可怕的过去！？火之丸和弱小相扑部达到顶峰的道路——―白热化的高中相扑，开幕！！
高达创战者 TRY 岛上热战,全1话,独家,9.2分,1,https://www.bilibili.com/bangumi/play/ss25451,216202,45963,1159,1949,9927,861274,25451,128792,['机战'],233,2016/8/21,TRY Fighters作为测试驾驶员，受邀前往位于南方岛屿的尼尔森实验室，为矢岛企业测试新型对战系统。可是新系统出现了问题，结果要在住宿设施待命…当世海他们兴高采烈地待在有如度假村的住宿设施之时，出现在他们面前的是同样作为测试驾驶员而受到邀请的西亚、凑和强子三人。而等待着在南方岛屿再会的劲敌的，却是充满谜团的怪异事件…这会是TRY Fighters的最大危机！
此花亭奇谭（中配）,全12话,,9.2分,1,https://www.bilibili.com/bangumi/play/ss25379,2113859,87369,5640,5439,22877,2315650,25379,126192,"['萌系', '日常', '治愈', '漫画改']",594,2018/8/17,侍奉神明的狐娘们工作的温泉旅馆“此花亭”。“此花绮谭”便是来此花葶服务的新人服务员柚，和围绕着柚的伙伴们的暖人心怀的故事。服务员们想法只有一个。“不论真实身份是什么，不论是何等样人，客人就是神。”当然，现在在眼前的你也是……请接触柚她们的“招待”，来治愈疲惫的心吧。
偶像大师灰姑娘剧场 第三季（WEB版）,全7话,独家,9.2分,1,https://www.bilibili.com/bangumi/play/ss24961,535118,27423,1077,4016,573,459258,24961,113212,"['萌系', '偶像', '原创']",150,2018/7/3,熟悉的偶像们，今天也是非常地吵闹，包含平常未被描写的偶像们度过假期的方式，和偶像们的搞笑剧等丰富多彩内容的短篇动画，终于要开幕了。
剧场版总集篇 OVERLORD 漆黑的英雄,全1话,独家,9.2分,1,https://www.bilibili.com/bangumi/play/ss24959?theme=movie,8566528,265249,25206,19047,73354,15826568,24959,113152,"['奇幻', '战斗', '魔法']",2071,2017/3/11,作品主要讲述了某天，一款掀起大热潮的VRMMORPG「YGGDRASIL」原本会停止一切服务，但即使过了结束时间，玩家也不会退出游戏，NPC也有了各自的思想。现实世界中喜爱电玩的主人公铃木悟（真名）在等待系统强制登出时，与“安兹·乌尔·恭”公会的成员意外穿越到了异世界，并且自己还变成了拥有骷髅外表的最强魔法师——“飞鼠”。就这样，真正的奇幻传说正式拉开帷幕。
ISLAND ,全12话,出品,9.2分,1,https://www.bilibili.com/bangumi/play/ss24571,1426259,1426259,91642,54113,324948,23451991,24571,102292,"['游戏改', '催泪', '推理', '治愈']",11018,2018/7/1,远离本土、漂浮在海洋中的“浦岛”。那里有让人错认为是天国的富裕的自然资源，以及有被复杂的过去和古老的习俗所束缚的人们生活着。在这块被本土抛弃、被逐渐遗忘的土地上，居民们几乎不抱任何希望地在生活着。突然某一天，一位自称“时间旅行者”的青年漂流到这座岛屿。除了“切那”这个名字和“某个使命”以外的记忆都丧失了的青年，与凛音、夏莲、纱罗这3位少女相遇了，并展开了改变岛的未来的行动。围绕隐藏着古老的习俗与各种谜团的浦岛，青年和少女们的物语揭开了序幕。
温泉屋小女管家,全24话,会员专享,9.2分,1,https://www.bilibili.com/bangumi/play/ss23867,58485,58485,3445,7020,7146,686997,23867,78752,['日常'],368,2018/4/8,双亲在事故中去世，因而住到奶奶的温泉旅馆“春之屋”的小学六年级女生·小织（关织子）。她一边接受幽灵小卖和竞争对手真月的帮助，一边为了招待接连光顾的奇怪客人们，而以“小女将”的身份每日奋斗中！
宇宙战舰提拉米斯,全16话,独家,9.2分,1,https://www.bilibili.com/bangumi/play/ss23861,466165,426393,16381,26464,64326,10424813,23861,78612,"['搞笑', '机战', '科幻']",2324,2018/4/3,地球是蓝的。哥俩是蠢的。在人类将生活领域和自身欲望扩张到宇宙的时代，寻求自由的人们移民到宇宙中居住，他们的睿智孕育出发达的文明，不知不觉转变为对地球的一种威胁。宇宙历0156年，地球联邦政府经历了与祖母星格兰地玛斯有史以来的第四次接触（4th note），也正是从这一年开始，联邦政府与【梅杜斯子民】之间的对抗正式拉开帷幕。战争永无止境，牺牲不断增加……为了打开战局，联邦政府派出一名英姿飒爽的青年加入战局。年轻人名叫斯巴鲁·一之濑，不仅长相帅气、成绩优异，而且是宇宙战舰【提拉米斯】的王牌驾驶员。全人类的希望都寄托在...
铁腕巴迪 DECODE,全13话,,9.2分,1,https://www.bilibili.com/bangumi/play/ss22958,79698,48869,1023,1361,6988,557543,22958,44832,"['战斗', '漫画改']",285,2008/7/4,宇宙联邦搜查官巴迪·希冯为追寻神秘大规模杀伤武器「伦加」而来到地球，但在一次搜查行动中，却误把地球少年千川勉的身体组织破坏。巴迪惟有用自我的躯体暂时安置功的精神意识，在功的身体复原之前，他们俩过上了“二心同体、吴越同舟”的共同生活。而随着时间的推移，地球正面临着巨大的危机当中，他们要怎么化解这场浩劫？
异世界居酒屋～古都阿伊特力亚的居酒屋阿信～,全12话,独家,9.2分,1,https://www.bilibili.com/bangumi/play/ss21785,400824,400824,19556,23968,141479,12737514,21785,78692,"['小说改', '美食', '架空']",2579,2018/4/13,居酒屋“阿信”是由大将矢泽信之与女服务生千家忍努力经营的小店。但不知为何，居酒屋正门却连接着异世界的城镇，古都阿伊特力亚。光顾“阿信”的都是一些个性独特的客人，比如懒惰的卫兵、低调的圣职人员，还有水运公会的老大。他们都对阿信大将酿出的美酒和自己从未吃过的料理感到惊喜不已。在享受美食的同时，他们也能暂时忘记日常生活的烦恼。
爱吃拉面的小泉同学,全12话,出品,9.2分,1,https://www.bilibili.com/bangumi/play/ss21728,1362715,1362715,68967,51876,552811,25976063,21728,11912,"['治愈', '美食', '漫画改']",8792,2018/1/4,今天，她也在某处享用着拉面——冷淡而沉默，不和他人亲近的神秘转学生，小泉同学。她其实是每天追求着美味拉面的拉面专家……！？正统的拉面绘卷，就此上桌！
TSUKIPRO,全13话,独家,9.2分,1,https://www.bilibili.com/bangumi/play/ss6453,180180,180180,4731,4300,41545,3420201,6453,6453,"['音乐', '偶像', '原创']",855,2017/10/4,——将这首歌献给你吧。TSUKINO艺能事务所（通称TSUKIPRO）所属的4个组合，SOARA、Growth、SolidS、QUELL。描绘他们洋溢各自个性的音乐以及与之相关的戏剧，日常系音乐动画《PROANI》始动！闪闪发亮的歌之宝箱，不打开看看吗？
Infini-T Force,全12话,出品,9.2分,1,https://www.bilibili.com/bangumi/play/ss6452,198931,198931,5973,9956,26221,2915609,6452,6452,"['热血', '战斗']",1213,2017/10/4,独自住在涉谷高档住宅区里的高中少女界堂笑虽然过着富裕的生活，但她的父亲借口工作繁忙从不回家，她也因此一直无法相信大人，对未来也没有憧憬。就是在这样一位达观少女的面前，有一天突然出现了4个男人——科学小飞侠、宇宙骑士、破里拳和人造人卡辛。他们都是在自己的世界中各持信念与邪恶战斗的正义英雄。伴随着英雄的降临，谜样的魔手也向界堂笑袭来。为了保护笑，英雄们站了出来。他们的相遇究竟会给界堂笑和这个世界带来什么呢？
BanG Dream! OVA,全1话,,9.2分,1,https://www.bilibili.com/bangumi/play/ss6398,646178,54747,2901,1246,9096,683500,6398,6398,"['音乐', '校园', '社团', '日常']",668,2017/8/20,本作为TV动画《BanG Dream!》的完全新作OVA，标题为「来玩吧！」，除了有Poppin'Party的成员外，Roselia的成员也将登场，并进行激烈的沙滩排球比赛。
地狱少女 宵伽,全12话,,9.2分,1,https://www.bilibili.com/bangumi/play/ss6341,2035160,1657467,49867,7944,611043,26864890,6341,6341,"['治愈', '神魔']",4816,2017/7/15,仅在凌晨0时能够接通的“地狱通信”。若在此处写上自己未能得偿的怨恨，地狱少女就会出现，让你憎恨的对象坠入地狱……。在年轻人之间广为流传的这个如同都市传说般的传闻，实际上是真有其事的。少女的名字是，阎魔爱。当与委托人的怨恨感情共鸣之时，她就会以地狱少女的身份将目标的人类送往地狱。……但，还存在着传说中未曾提及的，与少女之间的契约。“诅咒他人的话，自己也将付出代价。作为将对方送往地狱的代价，你的灵魂也会在死后坠入地狱，这样也没关系吗？”之后，某一时间，阎魔爱的面前出现了一位神秘少女·满。无法回想起自己是谁...
人马少女的烦恼,全12话,,9.2分,1,https://www.bilibili.com/bangumi/play/ss6326,528311,528311,28221,14258,239835,9359041,6326,6326,"['奇幻', '日常', '漫画改']",2973,2017/7/9,少女君原姬乃，是个在恋爱、社团活动、学习等方面都过着平凡生活的女高中生。但是，与别的不同的是，她有着“人马”的形态。 龙人”希、“角人”羌子、“翼人”班长、“蛇人”萨丝萨索，她与形态各异的同学们过着愉快的高中生活。另外，姬乃的堂妹紫乃、朋友真纪，班长的4个妹妹也会登场，一起点缀“虽然是人类但也不是人类”的女孩子们青春多彩的日常生活?
笨女孩,全12话,独家,9.2分,1,https://www.bilibili.com/bangumi/play/ss6311,3339955,3339955,275744,78787,2102583,106280018,6311,6311,"['搞笑', '校园', '漫画改']",27785,2017/7/4,空前绝后的笨蛋，就在这里！笨到无可救药的女高中生·花畑佳子。非常喜欢香蕉。非常喜欢青梅竹马的阿君。以上！
Under The Dog,全1话,,9.2分,1,https://www.bilibili.com/bangumi/play/ss6071,114619,114619,3613,3342,6497,742471,6071,6071,['战斗'],770,2016/8/1,在近未来的世界中，日本政府在东京沿岸设立了一个特别管制区，表面是做为经济特区的实验都市，但其实暗地在特区一所国际学校中，培养一批名为"UNDER THE DOG （败犬）"的特殊暗杀部队。总共有七名被称为"Flowers"的少男少女，他们各自拥有著常人所无法想像的特殊能力。替政府到世界各地执行暗杀的UNDER THE DOG，并没有作战以外的选项，只要队员想要逃走或自杀，军方就会引爆设置在他们亲友头部的超小型炸弹，这群年轻人将抹杀掉所有感情，持续执行着只许成功不许失败的暗杀任务。
