tags,pub_date,long_com,short_com,cv,staff,intro,media_id
"['日常', '萌系', '校园', '小说改']",2013年4月6日,长评 ( 278 ),短评 ( 7741 ),"高坂京介：中村悠一,高坂桐乃：竹達彩奈,五更琉璃：花澤香菜,来栖加奈子：田村由加莉,新垣绫濑：早見沙織,槙岛沙织：生天目仁美,田村麻奈实：佐藤聡美,赤城濑菜：伊瀬茉莉也,樱井秋美：佐倉綾音","原作： 伏见司,导演： 神戸洋行,脚本： 伏见司、倉田英之,分镜： 及川啓、田口智久、斎藤哲人、吉田隆彦、喜多幡徹、山田弘和、神戸洋行、小野学,演出： 宇都宮正記、千葉大輔、吉田隆彦、山田弘和、神戸洋行、高島大輔、町谷俊輔、西片康人,音乐： 神前暁,人物原案： かんざきひろ,人物设定： かんざきひろ,系列构成： 倉田英之,美术监督： 岡本好司,色彩设计： 末永康子,总作画监督： 石田可奈、渡邊敬介、川上哲也,作画监督： サトウミチオ,摄影监督： 設楽希,原画： 川上哲也、中村直人,背景美术： 草薙,剪辑： 肥田文,主题歌编曲： kz,主题歌作曲： kz,主题歌作词： kz,主题歌演出： ClariS,企画： 岩上敦宏,音响监督： 本山哲",电视动画《我的妹妹哪有这么可爱。》是根据由日本小说家伏见司撰写、神崎广负责插画的轻小说《我的妹妹哪有这么可爱！》改编的动画作品，亦是电视动画《我的妹妹哪有这么可爱！》的续作。,2661
"['战斗', '原创']",2019年1月6日,长评 ( 15 ),短评 ( 746 ),"幸也：福原克己,翠：增田俊树,濑马：武内骏辅,凯：江口拓也,正孝：山上佳之介,文幸：浪川大辅,令次郎：福山润,遥：藤田茜,千里：水瀨祈","原案：GoHands,原作：GoHands×Frontier Works,剧本构成：GoHands,监督：鈴木信吾 / 金澤洪充,系列构成：金澤洪充,剧本：八薙玉造,角色设计：内田孝行,总作画监督：内田孝行 / 古田誠,道具设计：岸田隆宏,机械设计：大久保宏,主要动画：大久保宏 / 立花昌之,美术监督：内藤 健,摄影监督：増本 由紀夫,音响监督：田中亮,音响：グロービジョン,音响工作室：スタジオトロン,动画监制：菊地貴紀,动画制作：GoHands",荒城幸也，大概14岁。平常一个人在做DJ。因为受到父母的影响，从小开始就一直在听HouseMusic……也经常上传音乐视频。想要向某人传达些什么。想要受到认同，想要成为必要之人。但很害怕受伤。有什么地方不和谐的日常……某天，为了增加点击数而做的事情，却成了无法挽回的事态。来自“那个世界”的直播。以此为契机，我被人给盯上，被卷入了人们的愿望和心意的漩涡当中。独自一人束手无策的状况……但是，只要有谁和我一起的话。,5346052
['原创'],2018年1月6日,长评 ( 13 ),短评 ( 412 ),"长谷川康太:江口拓也,水野祐:斉藤壮馬,吉野俊介:大須賀純,西宫谅:花倉洸幸,源诚一郎:内田雄馬","音乐制作:ポニーキャニオン,导演:工藤昌史,人物设定:中嶋敦子,音响监督:菊田浩巳,原作:サンリオ,系列构成:あおしまたかし,制作协调:ぴえろプラス,动画制作:ぴえろ,音乐:藤田淳平",长谷川康太，17岁，高中2年级。过着极度平凡日子的康太，与同样就读圣川高中的水野祐、吉野俊介、西宫谅、源诚一郎相遇了。与此同时，他那平凡的日常开始被闪耀的光芒点缀出色彩——。这样的Sanrio男子们的相遇与闪耀的青春物语。即将开始的，我们的故事——。,9132
"['热血', '冒险']",2013年12月31日,长评 ( 1 ),短评 ( 195 ),"雨：潘めぐみ,周防：KENN,雨专用谢尔：前田 神我人：鈴木千尋,羽柴 日向：サエキトモ,三田：石塚運昇,月读：森嶋秀太,和佐 信：鳥海浩輔,刀儀：","脚本：ハラダサヤカ,导演：迫井政行,原作：吉田直、ブシロード、Nitro+,演出：迫井政行、森賢,分镜：迫井政行、森賢,後日談：通往希望的道路",人类在遇到小行星撞击的天灾后，旧大陆因为种种原因，成了无法居住的区域。因此，人类迁移到了在小行星后，从海底变成了陆地的陆地、“海陆”居住。但是同时出现的“忍”，却又让人类面临了绝望的边缘。受到“忍”的侵袭的伊势城危在旦夕，身为姫巫女，同时也是雨的母亲，在最后一刻将雨托付给了三田。年幼的雨，曾经从伊势的学者月读口中，得知了存在于旧大陆，传说中能够打倒“忍”的机神·奇加罗德的存在，因此在离开伊势后，便与三田等人一同寻找着前往旧大陆的方法。在旅行的途中，小雨等人遇上了一个被“忍”袭击的村庄。在击退忍的同时，...,1653
"['萌系', '日常']",2006年10月5日,长评 ( 1 ),短评 ( 66 ),"小日向雄真：大原 崇,神坂春姫：榊原ゆい,柊杏璃：成瀬未亜,高峰小雪：日向裕罗,小日向すもも：後藤麻衣,式守伊吹：壱智村小真,上条沙耶：伊藤 静,高沟八辅：川村拓央,渡良瀬准：结本ミチル,上条信哉..","脚本：古怒田健志,导演：原博,总作画监督：小関雅,主题歌作曲：志倉千代丸,原作：ういんどみる,系列构成：西園悟,演出：中野英明,美术监督：宮前光春,音乐：5zizz","【本字幕由极影字幕组协力译制】幸运与不幸运 ,快乐或不快乐那是不知道自己会被如何地转班时想到的……故事发生在瑞穗学园，那是情人节的前一天，接到损友渡良濑准的一个电话，魔法科的天才少女神阪春姬将这一切都彻底地颠覆了。魔法科校舍神秘倒塌，男主角和外表优雅实际上却比谁都爱哭的神阪春姬编进了同一个班级，而后他遇上了各种各样的同学们……和春姬对着干的柊杏璃、“不可思议的姐姐”高峰小雪、行动慢于思考的小日向李子、还有美丽的女装渡良濑准，这样的校园生活会变得无比华丽浪漫吗？",1426
"['科幻', '热血', '机战']",2008年10月3日,长评 ( 6 ),短评 ( 102 ),"森次玲二：中村悠一,石神邦生：中田譲治,早濑浩一：柿原彻也,城崎绘美：能登麻美子,远藤静奈：植田佳奈,远藤泉奈：钉宫理惠","脚本：森田繁、吉村清子,导演：日高政光,原作：下口智裕、清水栄一,分镜：須永司、柳沢テツヤ、吉沢俊一、小野学,音乐：コーニッシュ,人物设定：平井久司,系列构成：吉村清子,色彩设计：鈴木依里,总作画监督：平井久司、飯島弘也,作画监督：平井久司、飯島弘也、山本善哉、奥野浩行、青野厚司、小林利充、高木潤、門智昭、野崎真一,摄影监督：荻原猛夫",《武装机甲》（鉄のラインバレル）是日本漫画家清水荣一×下口智裕的机器人漫画作品，目前在秋田书店下属的Champion RED杂志上连载，2008年决定动画化，由GONZO负责动画制作。 性格胆小怯懦的少年早濑浩一，三年前在参观正在建设的海上都市的建筑工地时，遇上了意外事故。当时身受重伤濒死的他，在昏迷了半年后醒来时，成了一个具有暴虐基因的好斗分子，而且身体里还获得了未知的神秘力量……,1221
"['奇幻', '热血']",2009年1月8日,长评 ( 6 ),短评 ( 132 ),"伊吹慶太：浪川大輔,クロ：下屋則子,プニプニ：冬馬由美,雷呀：宮下栄治,永嶺隆人：西村知道,カクマ：喜多村英梨,小暮里央奈：伊藤静,北条慎吾：平松広和,魁音寺雪：雪野五月","脚本：吉田玲子,导演：小林常夫,原作：임달영、박성우,演出：江島泰男,分镜：佐藤卓哉、サトウシンジ、米たにヨシトモ、大畑晃一,音乐：妖精帝國、石川智久,人物设定：西村博之,系列构成：吉田玲子,色彩设计：安部なぎさ,作画监督：高井浩一、吉田大輔、西村博之,摄影监督：和田尚之",庆太因卷入神秘少女黑与凶恶暴徒的战斗而失去了生命。黑是超越人类能力存在的“元神灵”。黑为了帮助庆太将自己的心脏给了他，那意味着“元神灵”与人类之间建立了契约。支配着地球上“共存均衡”的法则是什么？还有左右人类命运的“三位一体”是什么？神秘、残酷而壮烈的战斗即将展开……,1102
"['原创', '少儿']",2019年6月1日,长评 ( 1 ),短评 ( 148 ),"佩奇：陈奕雯,乔治：张安琪,猪妈妈：范楚绒,猪爸爸：符冲,猪外婆：姜玉玲,猪爷爷：贾邱","制作: Astley Baker Davis,导演: Astley Baker Davis",小猪佩奇是一只非常可爱的粉色小猪，她与弟弟乔治、爸爸、妈妈快乐地住在一起。小猪佩奇最喜欢做的事情是玩游戏，打扮的漂漂亮亮，渡假，以及住在小泥坑里快乐的跳上跳下！除了这些，她还喜欢到处探险，虽然有些时候会遇到一些小状况，但总可以化险为夷，而且都会带给大家意外的惊喜！,28233271
"['原创', '少儿']",2019年2月5日,长评,短评 ( 68 ),"佩奇：陈奕雯,乔治：张安琪,猪妈妈：范楚绒,猪爸爸：符冲,猪外婆：姜玉玲,猪爷爷：贾邱","制作: Astley Baker Davis,导演: Astley Baker Davis",小猪佩奇是一只非常可爱的粉色小猪，她与弟弟乔治、爸爸、妈妈快乐地住在一起。小猪佩奇最喜欢做的事情是玩游戏，打扮的漂漂亮亮，渡假，以及住在小泥坑里快乐的跳上跳下！除了这些，她还喜欢到处探险，虽然有些时候会遇到一些小状况，但总可以化险为夷，而且都会带给大家意外的惊喜！,28233270
"['奇幻', '科幻', '热血', '架空']",2011年10月7日,长评 ( 7 ),短评 ( 92 ),"米莉娅·伊尔·威尔克·库特雷特拉·图兰：茅野愛衣,吉赛璐·科雷特·温特：悠木碧,法姆·芳芳：豊崎愛生,阿塔莫拉：稲田徹,ヴィンセント・アルツァイ：乡田穗积,瓦桑特：折笠富美子,索路修：中村悠一,欧..","原作： GONZO,导演： 千明孝一,脚本： 鈴木貴昭、綾奈ゆにこ、千明孝一、神山修一、吉村清子,分镜： 高橋幸雄,演出： 市村徹夫、高橋幸雄、吉沢俊一、篠原俊哉,音乐： 黒石ひとみ,人物原案： 村田蓮爾,人物设定： 堀内修、高岡淳一,系列构成： 吉村清子,色彩设计： 安藤智美,作画监督： 岡崎洋美、池田早香、堀内修、谷口守泰、戸倉紀元,摄影监督： 石黒晴嗣,道具设计： 小林誠,原画： 戸倉紀元、吉田徹、谷口淳一郎、神本兼利、堀内修、北川隆之、江口寿志",所有生命的起源——格兰·雷克在这片神圣之湖上、亚帝斯联邦与多兰王国的炮击战开始了。面对拥有压倒性战斗力、并以压制全世界为目标的亚帝斯联邦舰队，多兰已经处在了毁灭的边缘。已经无处可逃的多兰皇女们看到了乘坐小型先锋艇的空族少女珐姆。“从现在开始要将殿下您的旗舰，从战场上偷走！”在交织的防空炮火中，珐姆的小艇在空中飞舞着。不断发起侵略战争的联邦总统鲁斯吉尼亚的目的到底是什么？还有，迷之力量“艾古扎依鲁”又是什么？现在，一场波澜壮阔的航空大冒险开始了！！,876
"['历史', '奇幻', '热血', '战斗']",2012年1月7日,长评 ( 1 ),短评 ( 79 ),"伊佐那海：佐藤利奈,雾隐才藏：小野大輔,猿飞佐助：柿原徹也,鬼庭纲元：松野太紀,服部半藏：櫻井孝宏,樱割：井上喜久子,真田幸村：森川智之,德川家康：石塚運昇,伊达政宗：子安武人,直江兼续：三木眞一..","原作：霜月かいり,脚本：広田光毅,监督：佐山聖子,人物设定：番由紀子,系列构成：池田眞美子,作画监督：番由紀子、松浦里美,音乐：長岡成貢,音响监督：本山哲,摄影监督：設楽希,动画制作：スタジオさきまくら",在关原之战开始的一年前，出云神社突然遭受了不明忍者的袭击，巫女伊佐那海也遭到灭门之祸。她在逃亡时被神秘人追杀，遇到了伊贺的忍者雾隐才藏，得其相救，从此对他一见倾心。得到了才藏的帮助的那海拜托才藏，带她去找信州上田城主的真田幸村帮忙，途中遇到甲贺忍者·猿飞佐助，原来猿飞已收归真田幸村麾下。这时正是真田幸村聚集十位同志的时候，集结于真田幸村麾下，天下无敌的军团即将诞生！,825
['少女'],2017年4月12日,长评 ( 4 ),短评 ( 109 ),"逢濑燕：たけだまりこ,卯月神乐：平山笑美,加布丽艾拉·萝塔卢因斯卡：八木侑紀,国政绫水：中恵光城,恋崎雅：萩原あみ,东云真幌：浅野真澄,テルプシコラ：桑島法子,皇千羽鶴：岩﨑春奈,小金井聖翔：新井良平","导演：川崎逸朗,音乐：中塚武,人物原案：neco,人物设定：山崎正和、下谷智之,系列构成：土屋暁、兵頭一歩,美术监督：海津利子,色彩设计：田川沙里,摄影监督：小池里恵子,道具设计：高原修司,剪辑：平木大輔,原案：土屋暁,企画：土屋暁、鈴木篤志,音响监督：本山哲,制片人：本川耕平,制作：東映アニメーション、コーエーテクモゲームス,动画制作：feel.",2016年，日本的首都圈突然出现巨大的茧。从初次被确认以来已经过数月，其正体仍未判明，人们将这正体不明的茧称作Phenomenon。唯一能够明白的事实是，被吸收到Phenomenon内侧的人们会开始发狂并互相残杀。对此感到焦躁的日本政府为了解决突然出现的Phenomenon而组织了特殊部队。总务省情报管理厅管辖扩张现实[1]特殊战略队群特别攻击队——又名，扩张少女系Trinary。,6069
