title,season_id,pub_real_date
苍之彼方的四重奏,3106,1452441600
消灭都市,26871,1554566400
深夜的超自然公务员,26777,1554566400
吉尔伽美什,25368,1065801600
绯色的欠片 第一季,742,1333296000
四色战记 / RWBY 冰雪帝国,42229,1665504000
打工吧！魔王大人 第二季,42107,1661961600
东京24区,40241,1643731200
宿命回响：命运节拍,39463,1635868800
刮掉鬍子的我與撿到的女高中生（僅限港澳台地區）,38393,1617552000
舞武器舞乱伎,3128,1452268800
早安恋味糕点店,3070,1412956800
歌舞伎町夏洛克,28628,1570809600
非枪人生,28617,1570723200
RErideD-穿越时空的德理达,25610,1537545600
奴隸區 The Animation（僅限港澳台地區）,23860,1523548800
混沌之脑,1213,1223481600
只要你说你爱我,735,1349452800
Fantasista Doll,4403,1373040000
泡泡,41648,1651334400
群青开场号,41571,1652544000
枪与假面舞会,2719,1443628800
盾之勇者成名录,26284,1546358400
创圣的大天使LOGOS,2579,1435766400
ChargeMan研,2481,110390400
Code Geass 亡国的阿基德,1659,1344009600
解谜之音,5557,1475596800
奥特银河格斗 命运的冲突,42531,1659628800
精灵幻想记,38933,1625500800
变形金刚 领袖的挑战 第一季,3646,1426262400
出租女友（僅限港澳台地區）,33865,1594396800
女学。～圣女斯克威尔学院～,33073,1586102400
星星公主,3050,1057507200
爱玩怪兽,25851,1538841600
宝石宠物 Sunshine（第三季）,124,1302278400
精灵宝可梦 超级愿望,6164,1285171200
锁链战记 赫克瑟塔斯之光,5769,1481817600
擾亂 THE PRINCESS OF SNOW AND BLOOD（僅限港澳台地區）,38462,1617120000
卡片战斗先导者overDress,38240,1616515200
只有我能进入的隐藏地下城,36197,1610121600
池袋西口公园,34414,1601913600
碧藍航線（僅限港澳台地區）,28673,1570032000
科學一方通行（僅限台灣地區）,28066,1562947200
环战公主 CIRCLET PRINCESS,26350,1546876800
空战魔导士候补生的教官,2583,1436284800
Dies irae 神怒之日（僅限港澳台地區）,6430,1507305600
夜樱四重奏,472,1222876800
泰迦奥特曼剧场版 新生代之巅（中配）,41033,1643558400
桃子男孩渡海而来 正序版,39442,1631808000
侦探已死,38945,1625328000
青梅竹馬絕對不會輸的戀愛喜劇（僅限港澳台地區）,38396,1618329600
地球先锋队（中配版）,38339,1616947200
SUSHI POLICE,3235,1452009600
京四郎和永远的天空,2992,1167926400
重神机潘多拉（中配）,23919,1522166400
帕卢姆之树,5265,1016208000
国王排名,39462,1634227200
魔术士欧菲流浪之旅 基姆拉克篇,36284,1611072000
CANNON BUSTERS,26782,1567008000
粉彩回忆,26296,1546790400
金刚狼,956,1294416000
UQ HOLDER！悠久持有者！,6418,1506960000
Love All Play热血羽毛球 / 羽球青春 ,41535,1652457600
高达创造者 战斗部落,41387,1647273600
催眠麦克风-Division Rap Battle- Rhyme Anima,34437,1601654400
异界少女召唤术,24627,1530720000
两个人是少女福尔摩斯,1693,1373644800
巴哈姆特之怒 VIRGIN SOUL,5968,1491494400
锁链战记 赫克瑟塔斯之光,5784,1483804800
当女孩遇到熊,5402,1459612800
初恋怪兽,5018,1467388800
名侦探柯南 业火的向日葵,4199,1590076800
贤者之孙,26794,1554825600
Butlers～千年百年物语～,23817,1523462400
金色琴弦 Blue♪Sky,169,1396627200
美妙天堂 偶像时间,5963,1491235200
亚尔斯兰战记 OAD,5695,1462723200
ALDNOAH.ZERO 第二季,4092,1420819200
理科生坠入情网，故尝试证明。 第二季,39725,1648742400
厨神小当家2（中配）,33059,1610380800
蜜桃女孩,2958,1105113600
某科学的一方通行,28002,1562947200
政宗君的复仇（僅限港澳台地區）,5775,1483545600
王之逆袭：意志的继承者,34420,1601654400
幸运逻辑,3099,1452268800
智龙迷城,23882,1522598400
重神机潘多拉,23811,1522166400
魔法少女？Naria☆Girls,5040,1467734400
红伤骑士X,5037,1467734400
魔术士欧菲流浪之旅,29367,1578326400
花牌情緣 第三季（僅限台灣地區）,28741,1571760000
刺客守则,28543,1570636800
彗星路西法,2745,1443888000
在世界尽头咏唱恋曲的少女YU-NO,26771,1554134400
皇帝圣印战记,21633,1515168000
名侦探柯南 绝海的侦探,4439,1590076800
新 东京猫猫,42201,1657036800
奇幻☆怪盗,30238,1578499200
明日的与一,1093,1231344000
世界尽头的圣骑士,39334,1633708800
环太平洋：黑色禁区,38163,1615046400
重创的伤口,36208,1610121600
花牌情缘 OAD,3514,1379001600
厨神小当家2,34422,1610380800
普通攻擊是全體二連擊，這樣的媽媽你喜歡嗎？（僅限台灣地區）,28003,1562947200
全员恶玉,34411,1602086400
社长，战斗时间到！,33025,1586102400
黑之宣告,3115,1452355200
刺客守則（僅限港澳台地區）,28674,1570636800
异界群敌 代码重组,28578,1570464000
给你做饭了！,2767,1443974400
百炼霸王与圣约女武神,24628,1530979200
忍者一时,43167,1664812800
盾之勇者成名录 第二季,41413,1649174400
如果究極進化的完全沉浸RPG比現實還更像垃圾遊戲的話（僅限港澳地區）,38446,1617724800
HUMAN LOST 人间失格,38375,1616688000
愤怒的审判,36362,1610467200
无限系统树,29333,1578499200
平凡职业造就世界最强,27995,1562515200
Fate/Apocrypha,6301,1498924800
自称贤者弟子的贤者,40154,1641830400
如果究極進化的完全沉浸RPG比現實還更像垃圾遊戲的話（僅限台灣地區）,38449,1617724800
来冲浪吧！！美少年！！,37568,1610380800
CØDE:BREAKER 法外制裁者,739,1349452800
公主连结 与你重逢 第二季,40153,1641744000
东方少年,40116,1641312000
成神之日,34402,1602345600
天空與海洋之間（僅限港澳台地區）,25687,1538582400
千枪士,24618,1530547200
昴宿七星,24609,1530806400
半妖的夜叉姬 第二季,39484,1635523200
迷宫标记者,39482,1633536000
狂热深渊-迷失的孩子,39448,1647532800
11eyes,4677,1254758400
被神捡到的男人,34436,1601740800
点满农民相关技能后，不知为何就变强了。,43150,1664553600
头文字D Extra Stage 2,38711,1621094400
八男？别闹了！,32818,1585756800
青梅竹马绝对不会输的恋爱喜剧,38222,1620144000
星掠者（僅限港澳台地區）,31809,1578499200
星掠者,29339,1578499200
我們真的學不來！第二季（僅限台灣地區）,28688,1570291200
我们无法一起学习！,28590,1570291200
厨神小当家（中配）,28716,1570809600
史上最强大魔王转生为村民甲,41421,1661702400
八男？別鬧了！（僅限港澳台及其他地區）,33100,1585756800
SWORD GAI 装刀凯 The Animation,23875,1522512000
龙鸣,1333,1191340800
足球风云 通往未来的一球,42198,1662220800
环太平洋：黑色禁区 第二季,41508,1650556800
进化之实 踏上胜利的人生,39361,1633363200
欧布奥特曼 原生之初（中配）,38418,1617120000
大运动会 重启,37486,1618070400
只想受你欢迎,33310,1571932800
厨神小当家,28631,1570809600
樱花忍法帖,21718,1515340800
特利迦奥特曼（中配）,41998,1654963200
特利迦奥特曼,41997,1654963200
泰迦奥特曼剧场版 新生代之巅,41032,1643558400
失格纹的最强贤者～世界最强的贤者为了变得更强而转生了～,40140,1641571200
白猫计划 零之纪元,33022,1586102400
刀剑神域 爱丽丝篇 异界战争 -终章-,32781,1593878400
半妖的夜叉姬,34431,1601654400
诸神的逆鳞,28598,1570550400
高达创形者,23595,1522684800
桃子男孩渡海而来,38948,1626278400
博人传 火影忍者新时代,5978,1491321600
魔法战争,4367,1389196800
室内足球少年!!!!!,40272,1641657600
睡衣小英雄,39174,1627833600
魔法科高校的劣等生 简单易懂的魔法科！,2864,1392998400
Taboo Tattoo－禁忌咒纹－,5031,1467648000
政宗君的复仇,34650,1601222400
LORD of VERMILION 红莲之王,24607,1531497600
迷家,3451,1459526400
机动战士高达 铁血的奥尔芬斯 第二季,5535,1475337600
欢迎来到加帕里公园 第三季,33061,1586793600
笑容的代价,26304,1546531200
猎魔武士/GIBIATE,33808,1594742400
刀劍神域 Alicization War of Underworld 第二季（僅限台灣地區）,33120,1593878400
轻羽飞扬！,24589,1530460800
天命神童,2349,689961600
國王遊戲 The Animation（僅限台灣地區）,6426,1507219200
SWORD GAI 装刀凯 The Animation II,25002,1532966400
超人高中生们即便在异世界也能从容生存！,28634,1570032000
欧布奥特曼 原生之初,38417,1617120000
影之诗,32916,1586188800
锈色铠甲 黎明,40258,1641657600
你是彼方,39360,1630512000
钢铁侠,1004,1285862400
睡衣小英雄 第二季,39177,1627833600
闇影詩章（僅限台灣地區）,33086,1586188800
洛克人：全面充能 第一季,41323,1646150400
约定的梦幻岛 第二季,36210,1609862400
迷你天线宝宝,41287,1645632000
花样滑冰Stars,36281,1608998400
欢迎来到加帕里公园,25235,1533830400
魔法使黎明期,41419,1652630400
欢迎来到加帕里公园 第二季,27698,1556640000
兽娘动物园 2,26295,1547481600
万能蔬菜卜卜侠,958,1299254400
麻衣的魔法和家庭日,957,1298131200
苏希的动物园,945,1301846400
X战警,944,1301587200
和殿下一起～眼罩之野心～,937,1301846400
和殿下一起 1分钟剧场,936,1278259200
怪物猎人日记 岌岌可危的猫猫村G,912,1309449600
DOUBLE-J,908,1309190400
战国☆天堂 -极-,892,1317657600
金属对决 战斗陀螺 ZERO G,804,1333814400
柴犬子,798,1333209600
希望宅邸3D 第二季,776,1341244800
