title,episodes,mark,score,is_finish,series_follow,follows,coins,likes,danmus,views,area,count,season_type,season_id,media_id,link
艾克斯奥特曼剧场版 来了！我们的奥特曼,全1话,,9.8,1,1615774,35201,6933,27375,16546,1599799,日本,1534,1,41954,28338162,https://www.bilibili.com/bangumi/play/ss41954?theme=movie
憨豆先生动画版 第一季,全52话,会员专享,9.8,1,127623,20839,4059,10249,694,7207650,英国,162,1,41930,28338114,https://www.bilibili.com/bangumi/play/ss41930
斩服少女,全24话,,9.8,1,1758571,1751183,126541,196672,615645,23043277,日本,36348,1,419,419,https://www.bilibili.com/bangumi/play/ss419
花园宝宝 中文配音,全98话,,9.8,1,153016,153016,20806,76682,42037,7154234,英国,1982,1,41603,28237312,https://www.bilibili.com/bangumi/play/ss41603
银河英雄传说：全新命题 激战,全12话,独家,9.8,1,541025,469512,23346,87384,22278,3381771,日本,2304,1,41534,28237243,https://www.bilibili.com/bangumi/play/ss41534
夏日幻魂,全1话,独家,9.8,1,868364,868364,130494,158029,24351,3912322,日本,17095,1,41484,28237193,https://www.bilibili.com/bangumi/play/ss41484
约会大作战 第四季,全12话,独家,9.8,1,6144823,5867074,877273,1415410,508842,63106829,日本,49830,1,41432,28237141,https://www.bilibili.com/bangumi/play/ss41432
恋爱要在世界征服后,全12话,会员专享,9.8,1,1078578,1078578,149200,433377,176659,24920645,日本,11535,1,41418,28237127,https://www.bilibili.com/bangumi/play/ss41418
蜡笔小新：梦境世界大突击,2016-11-04上映,会员专享,9.8,1,2258826,1838682,15394,48302,21527,4998142,日本,2071,2,41305,28237013,https://www.bilibili.com/bangumi/play/ss41305?theme=movie
疯狂兔子入侵：火星任务,全3话,独家,9.8,1,34278,34278,4707,25831,3572,2248265,美国,488,1,41198,28236906,https://www.bilibili.com/bangumi/play/ss41198
前进吧！登山少女 第二季,全24话,独家,9.8,1,516443,112017,16709,26180,98598,2534971,日本,2452,1,4115,102352,https://www.bilibili.com/bangumi/play/ss4115
四色战记 / RWBY 第二季,全12话,独家,9.8,1,1168272,39713,4110,27982,4612,1042752,美国,708,1,41134,28236840,https://www.bilibili.com/bangumi/play/ss41134
在下坂本，有何贵干？ 中配版,更新至第13话,独家,9.8,1,5999484,201369,40083,249135,91399,10184048,日本,4159,1,41006,28236712,https://www.bilibili.com/bangumi/play/ss41006
愤怒的小鸟：猪猪传 第一季,全31话,,9.8,1,73358,7700,990,16650,1828,2577598,芬兰,111,1,40759,28236465,https://www.bilibili.com/bangumi/play/ss40759
愤怒的小鸟 第三季,全26话,,9.8,1,73358,8731,918,17522,2134,2817798,芬兰,128,1,40758,28236464,https://www.bilibili.com/bangumi/play/ss40758
愤怒的小鸟 第二季,全26话,,9.8,1,73358,20828,2377,28290,3225,5244294,芬兰,207,1,40757,28236463,https://www.bilibili.com/bangumi/play/ss40757
愤怒的小鸟 第一季,全52话,,9.8,1,73358,36988,3746,61378,8266,8041296,芬兰,383,1,40756,28236462,https://www.bilibili.com/bangumi/play/ss40756
元气囝仔,全12话,,9.8,1,686989,676251,48584,60050,209315,8887693,日本,9774,1,4070,4070,https://www.bilibili.com/bangumi/play/ss4070
宝可梦：皮卡丘和可可的冒险,2021-09-10上映,会员专享,9.8,1,616728,543142,29284,76403,34916,6339378,日本,4334,2,40685,28236391,https://www.bilibili.com/bangumi/play/ss40685?theme=movie
明日酱的水手服,全12话,独家,9.8,1,856736,856736,116675,443392,107658,15110922,日本,9057,1,40530,28236235,https://www.bilibili.com/bangumi/play/ss40530
女孩的钓鱼慢活,全12话,独家,9.8,1,702180,702180,91020,282743,113135,10362591,日本,10030,1,40242,28235946,https://www.bilibili.com/bangumi/play/ss40242
猫和老鼠（1975）,更新至第16话,会员专享,9.8,0,3191967,2453845,10204,47800,6377,6080242,美国,863,1,39837,28235531,https://www.bilibili.com/bangumi/play/ss39837
四色战记 / RWBY 第一季,全16话,独家,9.8,1,1168272,190338,14513,45269,8795,3438213,美国,2311,1,39495,28235187,https://www.bilibili.com/bangumi/play/ss39495
结城友奈是勇者 第三季 / 大满开之章,全12话,独家,9.8,1,1021216,860272,48693,132349,35576,6627843,日本,4653,1,39486,28235178,https://www.bilibili.com/bangumi/play/ss39486
新飞天小女警 第二季,更新至第41话,,9.8,0,173730,66856,6155,36032,18719,13778389,美国,536,1,39472,28235164,https://www.bilibili.com/bangumi/play/ss39472
新飞天小女警 第一季,更新至第40话,,9.8,0,173730,140545,11783,59563,35786,11886726,美国,1328,1,39471,28235163,https://www.bilibili.com/bangumi/play/ss39471
异想食堂  / 异世界食堂 第二季,全12话,会员专享,9.8,1,2067618,1928540,53560,108737,64373,7300691,日本,4280,1,39446,28235138,https://www.bilibili.com/bangumi/play/ss39446
键等学园/键等,全12话,独家,9.8,1,338643,338643,40867,113926,12883,3951521,日本,4249,1,39438,28235130,https://www.bilibili.com/bangumi/play/ss39438
关于前辈很烦人的事,全12话,会员专享,9.8,1,2887571,2887571,569273,1424320,613633,71988391,日本,42310,1,39424,28235116,https://www.bilibili.com/bangumi/play/ss39424
平家物语,全11话,出品,9.8,1,1061967,1061967,93236,283034,59019,14882790,日本,11013,1,39347,28235039,https://www.bilibili.com/bangumi/play/ss39347
机动战士高达：闪光的哈萨维,全1话,会员专享,9.8,1,355888,355888,81266,102570,43517,4905201,日本,11467,1,39050,28234742,https://www.bilibili.com/bangumi/play/ss39050
隐瞒之事 电影剪辑版,全1话,独家,9.8,1,462033,462033,39141,81460,8226,4204319,日本,7362,1,38995,28234687,https://www.bilibili.com/bangumi/play/ss38995
命运-冠位嘉年华,全2话,独家,9.8,1,5616339,4793756,94379,204906,42869,9754719,日本,8366,1,38947,28234639,https://www.bilibili.com/bangumi/play/ss38947
阴晴不定大哥哥,全13话,独家,9.8,1,1255052,1255052,167654,730445,268439,27005386,日本,19764,1,38923,28234615,https://www.bilibili.com/bangumi/play/ss38923
蜡笔小新 呼风唤雨！夕阳下的春日部男孩,全1话,会员专享,9.8,1,2258826,114863,9252,16019,43962,2811522,日本,1436,1,3885,35572,https://www.bilibili.com/bangumi/play/ss3885?theme=movie
蜡笔小新 呼风唤雨！战国大合战,全1话,会员专享,9.8,1,2258826,93173,8321,11803,26774,2111230,日本,1418,1,3881,39112,https://www.bilibili.com/bangumi/play/ss3881?theme=movie
蜡笔小新 呼风唤雨！大人帝国的反击,全1话,会员专享,9.8,1,2258826,132155,17058,23465,56110,3115459,日本,2994,1,3880,11152,https://www.bilibili.com/bangumi/play/ss3880?theme=movie
魔卡少女樱 被封印的卡片,全1话,限时免费,9.8,1,4279185,330233,18151,42565,45508,2908572,日本,4030,1,3860,3860,https://www.bilibili.com/bangumi/play/ss3860?theme=movie
轻松小熊和小薰,全1话,会员专享,9.8,1,29309,29309,2769,9793,2793,235610,日本,483,1,38516,28234203,https://www.bilibili.com/bangumi/play/ss38516
欧布奥特曼,全25话,会员专享,9.8,1,1615774,764871,41775,197515,137799,17735156,日本,5959,1,38415,28234099,https://www.bilibili.com/bangumi/play/ss38415
艾克斯奥特曼,全24话,会员专享,9.8,1,1615774,727316,35482,157956,98567,13082753,日本,5372,1,38410,28234094,https://www.bilibili.com/bangumi/play/ss38410
梦比优斯奥特曼,全50话,会员专享,9.8,1,2296550,799718,64612,258616,228659,22806696,日本,7774,1,38407,28234091,https://www.bilibili.com/bangumi/play/ss38407
麦克斯奥特曼,全39话,会员专享,9.8,1,2296550,725576,27769,113817,73318,9889072,日本,4383,1,38406,28234090,https://www.bilibili.com/bangumi/play/ss38406
奈克赛斯奥特曼,全38话,会员专享,9.8,1,2296550,879670,115634,313704,199868,23089596,日本,12486,1,38404,28234088,https://www.bilibili.com/bangumi/play/ss38404
盖亚奥特曼（中配）,全51话,会员专享,9.8,1,2296550,740926,71811,240187,195576,20679752,日本,9543,1,38402,28234086,https://www.bilibili.com/bangumi/play/ss38402
泽塔奥特曼,全28话,会员专享,9.8,1,1615775,993275,222223,651998,372070,64867019,日本,24198,1,38397,28234081,https://www.bilibili.com/bangumi/play/ss38397
明日之丈 第二季,全47话,会员专享,9.8,1,126276,42486,2252,9996,3876,1043488,日本,367,1,38378,28234062,https://www.bilibili.com/bangumi/play/ss38378
薇薇 -萤石眼之歌-,全13话,独家,9.8,1,1666056,1666057,539780,802443,183112,31630533,日本,71728,1,38260,28233942,https://www.bilibili.com/bangumi/play/ss38260
SSSS.电光机王,全12话,独家,9.8,1,1756595,1756595,359800,718226,286864,36409215,日本,52494,1,38233,28233915,https://www.bilibili.com/bangumi/play/ss38233
高智能方程式：SIN,全5话,,9.8,1,166726,36986,3423,3683,24541,2491565,日本,828,1,3811,3811,https://www.bilibili.com/bangumi/play/ss3811
高智能方程式：SAGA,全8话,,9.8,1,166726,33053,52,241,117,61721,日本,733,1,3810,3810,https://www.bilibili.com/bangumi/play/ss3810
岸边露伴 一动也不动,全4话,独家,9.8,1,8776691,5101198,151859,474528,123332,28124653,日本,21674,1,38035,28233715,https://www.bilibili.com/bangumi/play/ss38035
石川由依 朗读剧系列UTA-KATA,更新至Vol.1,会员专享,9.8,0,11230,11230,1756,7526,199,150480,日本,204,1,37957,28233636,https://www.bilibili.com/bangumi/play/ss37957
DRAMAtical Murder OVA,全1话,,9.8,1,330596,176405,4584,1832,24408,965276,日本,1571,1,3785,3785,https://www.bilibili.com/bangumi/play/ss3785
舞伎家的料理人,全12话,,9.8,1,374359,374359,24478,117694,25631,4569989,日本,2888,1,37822,28233501,https://www.bilibili.com/bangumi/play/ss37822
碧蓝航线：微速前行！,全12话,独家,9.8,1,1933829,1664159,191318,457761,122861,18626842,日本,11576,1,37498,28233172,https://www.bilibili.com/bangumi/play/ss37498
偶像荣耀/IDOLY PRIDE,全12话,独家,9.8,1,610108,610108,87439,187382,78128,7505808,日本,9359,1,36290,28231933,https://www.bilibili.com/bangumi/play/ss36290
文豪野犬 汪！,全12话,独家,9.8,1,3464652,2824458,212440,561101,229002,23417500,日本,9583,1,36287,28231930,https://www.bilibili.com/bangumi/play/ss36287
巴克·亚罗/BACK ARROW,全24话,独家,9.8,1,956175,956174,169236,432251,247133,24467281,日本,28482,1,36282,28231925,https://www.bilibili.com/bangumi/play/ss36282
工作细胞BLACK,全13话,会员专享,9.8,1,2992873,2992875,368394,1282348,679133,73923847,日本,33688,1,36177,28231819,https://www.bilibili.com/bangumi/play/ss36177
Little Busters! ～Refrain～,全13话,独家,9.8,1,1496750,477991,48369,46947,183460,5450771,日本,7410,1,3570,81292,https://www.bilibili.com/bangumi/play/ss3570
超时空要塞 可曾记得爱,全1话,,9.8,1,146550,35833,2735,2958,17330,554234,日本,723,1,3557,3557,https://www.bilibili.com/bangumi/play/ss3557?theme=movie
排球少年剧场版 结束与开始,全1话,,9.8,1,1371786,209415,13446,19668,22484,3875012,日本,2070,1,3542,81232,https://www.bilibili.com/bangumi/play/ss3542?theme=movie
晨曦公主 OAD,全3话,,9.8,1,1001193,205921,15312,17216,42515,4372183,日本,1774,1,3523,3523,https://www.bilibili.com/bangumi/play/ss3523
Love Live! 学园偶像 电影,全1话,独家,9.8,1,2157260,1684002,62288,99329,62146,3385778,日本,11992,1,35182,28230704,https://www.bilibili.com/bangumi/play/ss35182?theme=movie
笨蛋，测验，召唤兽 OVA,全2话,,9.8,1,1924120,323138,33635,24353,102892,7031989,日本,3390,1,3486,3486,https://www.bilibili.com/bangumi/play/ss3486
与汪汪喵喵同居的开心日常,全24话,,9.8,1,156104,148836,24206,152362,3573,6106103,日本,3395,1,34841,28230361,https://www.bilibili.com/bangumi/play/ss34841
One Room 第三季,全12话,独家,9.8,1,2710272,2130221,187156,485702,126441,24535689,日本,13034,1,34715,28230234,https://www.bilibili.com/bangumi/play/ss34715
来自深渊 深沉灵魂的黎明,全1话,独家,9.8,1,1112617,835904,77223,133358,27272,8267815,日本,18594,1,34543,28230042,https://www.bilibili.com/bangumi/play/ss34543
命运石之门 境界面上的迷失之链,全1话,,9.8,1,2186627,409309,16028,16682,23820,6108544,日本,3532,1,3449,3449,https://www.bilibili.com/bangumi/play/ss3449
黑子的篮球 第3期 OVA,全1话,会员专享,9.8,1,1361385,159469,11072,9783,11047,1206168,日本,1349,1,3444,3444,https://www.bilibili.com/bangumi/play/ss3444
体操武士,全11话,独家,9.8,1,359896,359896,33154,98623,37427,4401342,日本,7196,1,34435,28229904,https://www.bilibili.com/bangumi/play/ss34435
龙与魔女/BURN THE WITCH,全3话,独家,9.8,1,1177368,1177368,75424,138196,51593,9882069,日本,17402,1,34432,28229901,https://www.bilibili.com/bangumi/play/ss34432
Love Live！虹咲学园学园偶像同好会,全13话,会员专享,9.8,1,590493,584941,133127,256340,198568,13029204,日本,13723,1,34418,28229887,https://www.bilibili.com/bangumi/play/ss34418
路人女主的养成方法 Fine,全1话,独家,9.8,1,5127243,4180023,459499,437941,440686,15053553,日本,53715,1,34394,28229860,https://www.bilibili.com/bangumi/play/ss34394
斩服少女 OAD,全1话,,9.8,1,1758571,93883,36298,25775,47432,2713221,日本,2823,1,34241,28229688,https://www.bilibili.com/bangumi/play/ss34241
怪医黑杰克剧场版之超人类,全1话,会员专享,9.8,1,353727,173014,2373,7256,3655,433117,日本,467,1,33965,28229404,https://www.bilibili.com/bangumi/play/ss33965
×××HOLiC 仲夏夜之梦,全1话,,9.8,1,1897174,188199,10668,14011,41744,2890328,日本,1456,1,3396,3396,https://www.bilibili.com/bangumi/play/ss3396?theme=movie
×××HOLiC 笼 徒梦,全1话,,9.8,1,1897174,123184,31519,27223,346272,10073166,日本,1765,1,3395,3395,https://www.bilibili.com/bangumi/play/ss3395
×××HOLiC 笼,全1话,,9.8,1,1897174,232076,31519,27223,346272,10073166,日本,1822,1,3391,3391,https://www.bilibili.com/bangumi/play/ss3391
×××HOLiC 春梦记,全2话,,9.8,1,1897174,196365,31519,27223,346272,10073166,日本,1348,1,3390,3390,https://www.bilibili.com/bangumi/play/ss3390
×××HOLiC 继,全13话,会员专享,9.8,1,1897174,472026,30516,43401,265985,8754358,日本,3880,1,3389,3389,https://www.bilibili.com/bangumi/play/ss3389
名侦探柯南 计时引爆摩天楼,全1话,会员专享,9.8,1,6018163,272835,41347,48244,105417,11246255,日本,5578,1,33542,28228964,https://www.bilibili.com/bangumi/play/ss33542?theme=movie
怪盗基德1412,全24话,,9.8,1,1047134,584546,92522,220110,294755,30239611,日本,7817,1,33384,28228781,https://www.bilibili.com/bangumi/play/ss33384
怪盗基德,全12话,,9.8,1,1047134,660267,53817,125058,165295,16187441,日本,5346,1,33383,28228780,https://www.bilibili.com/bangumi/play/ss33383
ACCA13区监察课－Regards,全1话,会员专享,9.8,1,1385087,150274,11683,16417,5473,975450,日本,2961,1,33330,28228721,https://www.bilibili.com/bangumi/play/ss33330
奇诺之旅,全13话,,9.8,1,858246,211463,17521,22978,82207,6110228,日本,2561,1,33327,28228718,https://www.bilibili.com/bangumi/play/ss33327
BanG Dream! 少女乐团派对！☆PICO～大份～,全26话,独家,9.8,1,245564,150850,48921,152018,33178,9467622,日本,3829,1,33176,28228566,https://www.bilibili.com/bangumi/play/ss33176
BT21 UNIVERSE动画,全9话,,9.8,1,154446,92570,31772,25815,42468,2753844,韩国,6510,1,33077,28228467,https://www.bilibili.com/bangumi/play/ss33077
革命机Valvrave,全24话,,9.8,1,514728,514728,31858,26168,470466,10304018,日本,96870,1,3307,3307,https://www.bilibili.com/bangumi/play/ss3307
高达创形者 再起 第二季,全13话,独家,9.8,1,631099,525596,62232,101132,159144,14636977,日本,14393,1,33060,28228448,https://www.bilibili.com/bangumi/play/ss33060
放学后海堤日记,全12话,独家,9.8,1,869873,869873,98597,155276,191708,13437992,日本,14138,1,33026,28228414,https://www.bilibili.com/bangumi/play/ss33026
听我的电波吧,全12话,独家,9.8,1,617962,617962,70885,76460,121617,8981026,日本,15261,1,32983,28228368,https://www.bilibili.com/bangumi/play/ss32983
辉夜大小姐想让我告白？～天才们的恋爱头脑战～,全12话,独家,9.8,1,9774918,7714686,2210547,1460444,3798681,218323460,日本,214271,1,32982,28228367,https://www.bilibili.com/bangumi/play/ss32982
邪神与厨二病少女 第二季,全12话,独家,9.8,1,2261599,1777155,225589,212497,338364,32640390,日本,36031,1,32938,28228304,https://www.bilibili.com/bangumi/play/ss32938
IDOLiSH7-偶像星愿- Second BEAT!,全15话,独家,9.8,1,759826,576284,42810,116060,114616,6692901,日本,4506,1,32915,28228276,https://www.bilibili.com/bangumi/play/ss32915
哆啦A梦 第三季,全312话,会员专享,9.8,1,1926848,169821,23696,84981,220319,28273413,日本,2213,1,32779,28228117,https://www.bilibili.com/bangumi/play/ss32779
BanG Dream! 梦想协奏曲 电影演唱会,全1话,独家,9.8,1,797402,474142,18276,15898,27190,1198130,日本,4530,1,31861,28227003,https://www.bilibili.com/bangumi/play/ss31861
灰与幻想的格林姆迦尔,全12话,会员专享,9.8,1,1792618,1777248,195185,159033,651414,25090146,日本,36320,1,3103,106512,https://www.bilibili.com/bangumi/play/ss3103
GJ部@,全1话,,9.8,1,1025240,172079,22749,14380,50481,1778692,日本,2913,1,3075,3075,https://www.bilibili.com/bangumi/play/ss3075
Love Live! School Idol Project（第二季）,全13话,,9.8,1,2157260,1025937,184793,125644,1628398,33437042,日本,12036,1,3071,3071,https://www.bilibili.com/bangumi/play/ss3071
游戏王 怪兽之决斗,全224话,会员专享,9.8,1,892470,879208,162480,339447,2600913,117877484,日本,15908,1,3054,3054,https://www.bilibili.com/bangumi/play/ss3054
请问您今天要来点兔子吗？？～Sing for You～,全1话,独家,9.8,1,2924284,1654815,29692,27137,30320,1918674,日本,7083,1,30288,28225115,https://www.bilibili.com/bangumi/play/ss30288
