title,episodes,mark,score,is_finish,follows,coins,likes,danmus,views(million),views,area,count,season_id,long_com,short_com,production,乙女,偶像,催泪,冒险,剧情,动作,动画,励志,历史,原创,喜剧,声控,奇幻,小说改,少儿,少女,恋爱,恐怖,惊悚,战斗,推理,搞笑,无,日常,时泪,智斗,机战,架空,校园,歌舞,治愈,泡面,游戏改,漫画改,热血,爱情,特摄,社团,神魔,科幻,穿越,美食,职场,萌系,萝莉,运动,音乐,魔法,year,month,day,season
X战记,25,免费,9.4,1,159076,3566,5658,32315,2.22,2217288,日本,625,2098,4,170,MADHOUSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,10,3,4
Di Gi Charat,16,免费,9.4,1,31843,528,2171,748,0.22,215645,日本,128,2085,0,51,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1999,12,1,4
迷糊天使,26,免费,9.4,1,26909,447,687,7055,0.35,351126,日本,137,2075,1,53,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,4,7,2
安倍桥魔法☆商店街,13,免费,9.4,1,18386,523,469,3934,0.19,185570,日本,186,2043,3,58,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,4,4,2
铁胆火车侠 第一季,51,免费,9.4,1,56893,1925,3028,19158,1.6,1595459,日本,304,2031,1,94,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,4,2,2
驭龙少年,38,免费,9.4,1,23624,861,1296,10300,0.75,754645,日本,177,2026,1,56,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2002,7,4,3
天使怪盗,26,免费,9.4,1,85241,1977,2200,35363,1.62,1620816,日本,414,2012,3,144,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2003,4,3,2
读或死 OVA,3,免费,9.4,1,31359,953,2621,3938,0.16,158520,日本,241,1968,2,78,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2001,5,23,2
舞-HIME,26,免费,9.4,1,77103,1909,3865,31354,1.09,1088287,日本,549,1922,4,174,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2004,9,30,3
心动的日子,26,免费,9.4,1,45789,914,1876,4232,0.25,253115,日本,229,1864,2,87,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1,9,1
波子汽水,12,免费,9.4,1,76608,932,2110,2493,1.07,1074218,日本,355,1846,6,159,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,10,10,4
激战奥雷卡,51,免费,9.4,1,13459,674,3306,3167,0.59,594585,日本,108,1726,0,50,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4,7,2
BUDDY COMPLEX,13,免费,9.4,1,498275,18063,47044,224562,10.1,10099898,日本,2645,1722,28,952,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,1,5,1
攻壳机动队 S.A.C. Solid State Society,1,免费,9.4,1,75563,1234,1018,6494,0.5,497351,日本,389,1705,0,73,Production I.G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,9,1,3
网球并不可笑嘛 第一季,12,免费,9.4,1,87475,1198,2233,7704,1.75,1752066,日本,394,17,1,149,MAPPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2012,10,7,4
纸箱战机W,58,免费,9.4,1,12962,8464,2550,2445,0.67,672093,日本,127,1696,0,48,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,18,1
萌菌物语 Returns,11,免费,9.4,1,45492,2168,2084,14934,1.28,1279858,日本,394,1687,0,119,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012,7,5,3
你好七叶 第二季,13,免费,9.4,1,22709,915,2921,3366,0.74,744301,日本,181,1680,0,55,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,4,6,2
你好七叶 第一季,13,免费,9.4,1,34938,389,857,4424,0.27,271027,日本,166,1679,2,48,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10,6,4
黑魔女学园,60,免费,9.4,1,38441,1302,1795,16454,1.2,1196234,日本,180,1669,0,69,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,4,4,2
罗德岛战记-英雄骑士传-,27,免费,9.4,1,143320,3560,17243,14386,2.44,2441486,日本,390,163,0,97,无,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,4,1,2
黑子的篮球 第3期,25,会员专享,9.4,1,582666,50362,51482,1916442,57.53,57525855,日本,2945,1626,28,681,Production I.G,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,1,10,1
灼眼的夏娜 剧场版,1,免费,9.4,1,198328,4146,3455,16888,1.32,1315627,日本,625,1609,2,130,J.C.STAFF,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,4,21,2
灼眼的夏娜,24,免费,9.4,1,1352663,61995,63710,1915574,20.4,20402261,日本,6426,1600,33,1779,J.C.STAFF,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,10,5,4
搞笑漫画日和＋,12,免费,9.4,1,185051,5157,16627,25209,5.06,5059571,日本,726,1596,0,156,Studio DEEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1,4,1
搞笑漫画日和,12,免费,9.4,1,510819,14677,41380,93828,11.18,11184333,日本,1801,1593,1,465,ARTLAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,2,7,1
摸索吧！部活剧 再来一个,12,免费,9.4,1,29246,443,804,4574,0.19,194942,日本,171,1579,0,40,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2014,1,11,1
摸索吧！部活剧,12,免费,9.4,1,75132,1004,2540,7220,0.5,500676,日本,308,1578,1,87,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2013,10,5,4
伪恋：,12,会员专享,9.4,1,1783434,215325,173184,1246425,61.03,61026472,日本,12858,1574,90,3402,SHAFT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,4,10,2
歌之☆王子殿下 真爱2000%,13,免费,9.4,1,146453,4565,8611,319145,4.13,4134567,日本,586,1562,2,173,A1 Pictures,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,3,2
歌之☆王子殿下 真爱1000%,13,免费,9.4,1,264557,5033,12843,161027,3.4,3403969,日本,903,1561,5,287,A1 Pictures,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,7,2,3
血型君2,12,免费,9.4,1,137380,1240,134,115758,7.25,7249380,日本,336,1519,0,103," Assez Finaud Fabric,feel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1,7,1
路人女主的养成方法,13,免费,9.4,1,4436366,557807,507272,3146679,147.57,147569233,日本,34317,1512,196,8952,A1 Pictures,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1,8,1
大家集合！Falcom学园 第二季,12,免费,9.4,1,17627,1093,765,11421,1.67,1673572,日本,160,1490,0,40,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1,4,1
不可思议星球的双胞胎公主,51,免费,9.4,1,173804,4832,8637,128601,4.69,4685631,日本,737,1476,14,258,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005,4,2,2
学园天堂,13,免费,9.4,1,183977,2808,3947,96644,2.69,2692303,日本,380,1466,0,129,东京MOVIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,4,1,2
工作狂人,11,免费,9.4,1,26751,365,300,4732,0.26,257677,日本,110,1412,1,41,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,10,12,4
心跳回忆 ONLY LOVE,25,免费,9.4,1,170449,7163,3926,93864,3.26,3256152,日本,898,1410,6,335,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,10,2,4
武装炼金,26,免费,9.4,1,54676,1404,1223,17933,0.96,963230,日本,353,1408,3,126,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,10,4,4
奇幻贵公子,25,免费,9.4,1,353227,13365,32071,250521,6.97,6973158,日本,2734,1406,38,862,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,10,3,4
死神的歌谣,6,免费,9.4,1,73376,725,1150,7526,0.69,689446,日本,224,1395,2,90,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,3,2,1
仰望半月的夜空,6,免费,9.4,1,77442,2714,1802,8590,0.59,589284,日本,590,1391,10,204,Group Tac,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,1,12,1
僵尸借贷,13,免费,9.4,1,158173,51,295,44,0.02,20210,日本,680,1371,3,252,XEBEC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,7,3,3
逮捕令 OVA,4,免费,9.4,1,13581,304,457,1032,0.16,157455,日本,101,1343,0,20,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1994,9,24,3
MYSELF;YOURSELF,13,免费,9.4,1,216876,8492,15623,74209,2.6,2596816,日本,1437,1338,23,0,动画工房,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,10,2,4
SOLA,13,会员专享,9.4,1,521925,15195,16280,123744,3.39,3388049,日本,3039,1302,50,1059,无,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,4,6,2
虎子,13,免费,9.4,1,32091,1005,1851,5590,0.26,259594,日本,292,1223,1,115,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,10,1,4
神薙,14,免费,9.4,1,598352,23399,41903,134433,4.85,4847223,日本,3920,1185,16,1336,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,10,4,4
大正野球娘,12,免费,9.4,1,16295,276,310,7972,0.08,77061,日本,177,1148,1,65,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2009,7,2,3
NEEDLESS,24,免费,9.4,1,46441,357,44,10594,0.46,462954,日本,346,1147,4,130,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2009,7,2,3
夏之岚,13,免费,9.4,1,103313,1312,3612,3047,0.6,602052,日本,356,1135,4,128,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2009,4,5,2
豹头王传说,26,免费,9.4,1,47820,814,3362,7390,0.38,379046,日本,232,1131,2,71,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,4,5,2
白色相簿 上半篇章,13,会员专享,9.4,1,767832,10425,20334,62755,3.9,3896464,日本,2844,1078,60,886,Seven Arcs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1,3,1
超级机器人大战OG -DIVINE WARS- 第二季,26,免费,9.4,1,22662,956,1822,22323,1.58,1579881,日本,229,1002,0,58,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,10,2,4
书虫公主,5,独家,9.3,0,366961,26520,91717,31356,5.01,5010853,日本,1327,43152,14,463,MADHOUSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,10,6,4
神的记事本,12,免费,9.3,1,1016519,30653,24539,197884,8.96,8960731,日本,4896,897,24,1416,无,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,7,2,3
零之使魔F,12,免费,9.3,1,488114,98753,40085,627712,22.29,22293842,日本,4201,821,37,1258,J.C.STAFF,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,7,1
零之使魔,13,免费,9.3,1,1375882,80355,57684,367806,17.39,17385580,日本,7404,818,59,2110,J.C.STAFF,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,7,2,3
希望宅邸3D 第一季,13,免费,9.3,1,24019,417,955,3633,0.62,623430,日本,105,775,0,34,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012,4,3,2
薄樱鬼 碧血录,10,免费,9.3,1,117065,7145,8721,166206,5.52,5524143,日本,434,762,2,113,无,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,10,2,4
薄樱鬼,12,免费,9.3,1,396225,7145,8721,166206,5.52,5524143,日本,949,761,7,246,无,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,4,3,2
超速变形GYRO ZETTER,51,免费,9.3,1,14084,1098,2904,15417,1.31,1305532,日本,131,744,0,57,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2012,10,2,4
如果能写小说就好了,12,独家,9.3,1,2814539,226330,102363,1380328,60.61,60609213,日本,28515,6440,212,10413,SILVER LINK,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,10,8,4
偶像大师灰姑娘剧场 第二季,13,免费,9.3,1,63589,4583,4253,4827,1.62,1621002,日本,633,6424,0,214,Gathering,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,10,3,4
BanG Dream! OVA,1,免费,9.3,1,76065,4290,4564,10544,1.01,1014516,日本,914,6398,2,189,"ISSEN ,XEBEC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,8,20,3
地狱少女 宵伽,12,会员专享,9.3,1,1710513,54102,22659,621062,28.82,28820580,日本,5365,6341,25,1645,Studio DEEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2017,7,15,3
网球并不可笑嘛 第九季,12,免费,9.3,1,51098,2695,2346,2705,1.39,1390385,日本,431,6337,2,185,millepensee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,7,12,3
人马少女的烦恼,12,免费,9.3,1,673970,40155,51649,255820,12.25,12245104,日本,3976,6326,26,1374,绘梦,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,7,9,3
笨女孩,12,独家,9.3,1,3657703,340404,302244,2183809,121.38,121376761,日本,33436,6311,81,9873,diomedéa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,7,4,3
新机动战记高达W 无尽的华尔兹,3,免费,9.3,1,97199,1189,2276,8544,1.43,1429907,日本,345,6058,0,80,Sunrise,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1997,1,25,1
海獭波乐 2nd,59,免费,9.3,1,19870,3433,5815,7024,0.86,862759,日本,228,6041,1,128,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,4,2,2
埃罗芒阿老师,12,独家,9.3,1,7295116,1254600,832873,9692876,224.35,224354276,日本,68981,5997,165,19405,A1 Pictures,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,4,9,2
爱丽丝与藏六,12,会员专享,9.3,1,604135,32122,15479,225935,8.17,8168651,日本,2346,5995,16,837,J.C.STAFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2017,4,2,2
武装少女,13,会员专享,9.3,1,868312,101845,238861,175479,18.99,18986095,日本,6494,5985,16,2195,SILVER LINK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,4,5,2
偶像大师灰姑娘剧场,26,免费,9.3,1,104433,5052,4840,6964,3.13,3128734,日本,459,5966,0,118,GATHERING,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,4,4,2
忍者少女千鸟～伊势・金崎篇～,26,会员专享,9.3,1,108590,7006,2776,9982,3.94,3939174,日本,692,5965,2,227,TMS Entertainment,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,4,7,2
爆音少女!! OAD,2,免费,9.3,1,92655,1863,3821,6016,0.83,826450,日本,204,5921,2,60,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,3,18,1
重力异想世界2 序章,1,免费,9.3,1,29099,622,624,1398,0.29,291616,日本,114,5833,0,38,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,12,25,4
Rewrite 2nd Season,11,独家,9.3,1,1126969,77452,40017,392694,20.45,20448681,日本,5424,5806,60,1867,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2017,1,14,1
阿松 SP 赛马轶事,1,会员专享,9.3,1,72180,3599,2951,36057,0.91,914230,日本,551,5763,0,139,Studio Pierrot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,12,13,4
精灵宝可梦 XY,92,会员专享,9.3,1,365646,33308,71118,1081183,26.32,26316402,日本,2749,5762,14,662,无,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,10,17,4
精灵宝可梦 剧场版4：雪拉比穿梭时空的相遇,1,会员专享,9.3,1,60155,1320,2310,14465,0.86,861202,日本,244,5756,0,40,无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2001,7,7,3
精灵宝可梦 剧场版6：七夜的许愿星基拉祈,1,会员专享,9.3,1,60075,1147,2316,13228,0.82,824570,日本,235,5754,0,49,无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,7,19,3
网球并不可笑嘛 第八季,12,独家,9.3,1,55286,2827,1278,1994,1.08,1083958,日本,174,5561,0,37,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,10,5,4
