title,episodes,mark,score,is_finish,follows,Follows,coins,likes,danmus,views(million),views,area,count,season_id,long_com,short_com,production,乙女,偶像,催泪,冒险,剧情,动作,动画,励志,历史,原创,喜剧,声控,奇幻,小说改,少儿,少女,恋爱,恐怖,惊悚,战斗,推理,搞笑,无,日常,时泪,智斗,机战,架空,校园,歌舞,治愈,泡面,游戏改,漫画改,热血,爱情,特摄,社团,神魔,科幻,穿越,美食,职场,萌系,萝莉,运动,音乐,魔法,year,month,day,season,其他
遥远时空中 舞一夜,1,免费,9.5,1,2.21 ,22092,609,912,2733,0.23,234315,日本,124,1884,0,50,无,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,8,19,3,1
枪心剑刃,26,免费,9.5,1,22.31 ,223121,6945,21133,38969,3.4,3395495,日本,1013,1862,5,320,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,7,4,3,1
神是中学生,16,免费,9.5,1,6.07 ,60722,2350,3251,22006,0.65,648326,日本,557,1858,5,212,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,6,29,2,0
机兽起源,50,免费,9.5,1,2.22 ,22222,303,161,9267,0.47,466673,日本,198,1837,0,74,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,4,10,2,0
变形金刚 银河之力,52,免费,9.5,1,1.52 ,15203,379,1179,9577,0.65,650928,日本,110,1830,1,33,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2005,1,9,1,1
太空堡垒 第一季,36,免费,9.5,1,4.69 ,46890,6252,5192,23528,1.44,1443100,美国,156,1805,0,47,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1985,3,4,1,0
纸箱战机 第一部,44,免费,9.5,1,2.18 ,21827,826,2803,8697,0.93,927865,日本,183,1695,0,74,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,3,2,1,1
BLACK★ROCK SHOOTER OVA,1,免费,9.5,1,21.26 ,212594,9001,9847,74792,1.99,1987981,日本,1314,1666,5,302,Ordet,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,7,24,3,0
网球优等生 第二期,25,会员专享,9.5,1,1.99 ,19917,2500,3255,19417,1.13,1127728,日本,511,1652,2,179,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,4,5,2,1
EVA 新世纪福音战士剧场版：死与新生,1,免费,9.5,1,46.80 ,468028,32411,56714,34979,9.92,9919017,日本,3704,1637,3,519,GAINAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1997,3,15,1,1
灼眼的夏娜 OVA 恋爱与温泉的校外学习！,1,免费,9.5,1,16.61 ,166134,4122,4246,35086,1.19,1190349,日本,602,1607,0,135,J.C.STAFF,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,12,8,4,1
攻壳机动队 S.A.C. SSS 3D,1,免费,9.5,1,10.23 ,102342,1927,1925,7885,0.97,967119,日本,440,1566,2,64,Production I.G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2011,3,26,1,1
翼年代记 第二季,26,限时免费,9.5,1,21.77 ,217666,7320,24058,29281,3.13,3126873,日本,965,1464,5,213,BeeTrain,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2006,4,29,2,1
我的女神 小不隆咚便利多多,48,免费,9.5,1,1.72 ,17163,786,794,3422,0.3,296519,日本,150,1450,0,39,OLM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,4,6,2,1
贫穷姐妹物语,10,免费,9.5,1,11.87 ,118693,4676,5235,12389,0.7,697952,日本,971,1434,15,351,东映动画,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,6,29,2,0
后天的方向,12,免费,9.5,1,2.75 ,27467,762,1891,4794,0.14,137487,日本,282,1414,2,118,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,10,5,4,0
魔界战记 迪斯凯亚,12,免费,9.5,1,2.78 ,27767,732,717,6344,0.36,357649,日本,183,1390,2,67,OLM,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,4,4,2,1
我们的存在,26,免费,9.5,1,18.37 ,183690,3981,7296,59050,1.51,1506114,日本,830,1383,12,316,ARTLAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,7,5,3,1
物怪,26,免费,9.5,1,3.66 ,36591,725,871,6416,0.32,317757,日本,177,1349,3,64,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,10,2,4,0
魔人侦探食脑奈罗,25,免费,9.5,1,7.18 ,71756,1579,236,30350,1.07,1066295,日本,662,1331,7,243,MADHOUSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,10,2,4,1
彩云国物语 第二季,39,免费,9.5,1,8.82 ,88248,3175,5953,57565,2.55,2552342,日本,524,1300,5,143,MADHOUSE,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,4,7,2,1
奔向地球,24,免费,9.5,1,1.64 ,16385,521,314,12056,0.26,260315,日本,122,1272,2,52,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007,4,7,2,0
Stories of Last Letter,13,免费,9.5,1,27.70 ,276951,8779,13629,66467,2.55,2551159,日本,2127,1262,20,784,J.C.STAFF,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1,5,1,1
GA 艺术科美术设计班,12,免费,9.5,1,10.10 ,100982,1377,3425,4036,0.33,334862,日本,319,1153,3,86,AIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2009,7,6,3,1
胡子小鸡,39,免费,9.5,1,3.62 ,36243,1055,1414,10884,0.68,683986,日本,152,1122,0,58,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2009,4,3,2,1
迷你偶像,64,免费,9.5,1,3.31 ,33135,2949,3667,15795,3.99,3990152,日本,339,106,0,93,GATHERING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,1,1,1,1
超级机器人大战OG -DIVINE WARS- 第一季,25,免费,9.5,1,4.89 ,48911,1479,6067,21531,1.4,1396220,日本,268,1001,0,65,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,10,4,4,0
海月姬,11,会员专享,9.4,1,20.38 ,203822,4499,21761,10077,1.58,1583800,日本,1135,995,7,423,Brain's Base,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,10,14,4,0
传说中勇者的传说,24,免费,9.4,1,72.96 ,729624,27629,20886,202786,13.41,13410590,日本,5067,984,26,1663,ZEXCS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,7,1,3,1
大神与七位伙伴,12,独家,9.4,1,99.81 ,998135,35831,99713,178291,9.58,9583072,日本,4962,981,13,1457,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2010,7,1,3,1
真的有呀！灵媒先生,22,免费,9.4,1,3.42 ,34154,586,401,4624,0.51,512180,日本,145,938,1,56,DLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,12,2,0
UN-GO episode: 0 因果论,1,免费,9.4,1,4.55 ,45506,1299,1168,7753,0.42,423989,日本,293,871,1,78, BONES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,11,19,4,1
便·当,12,免费,9.4,1,38.81 ,388084,17480,23150,190578,7.63,7630819,日本,2884,864,22,985,无,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,10,8,4,1
翡翠森林狼与羊秘密的朋友,26,免费,9.4,1,1.41 ,14092,1023,1235,20810,0.34,341760,日本,114,796,0,48,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,4,5,2,1
战国Collection,26,免费,9.4,1,4.64 ,46357,2095,1925,26616,0.83,831135,日本,257,795,3,99,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,4,5,2,1
夏色奇迹,12,免费,9.4,1,12.36 ,123613,4789,5732,69955,1.31,1314787,日本,774,787,11,321,无,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012,4,5,2,1
薄樱鬼 雪华录,6,免费,9.4,1,7.25 ,72549,1321,1769,24663,1.04,1043651,日本,223,764,1,36,Studio DEEN,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,8,5,3,1
夏雪密会,11,会员专享,9.4,1,13.31 ,133111,1722,7523,2414,0.24,240486,日本,1057,760,22,429,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7,5,3,1
初音岛,26,独家,9.4,1,40.78 ,407838,11654,17107,104563,3.76,3760651,日本,1126,656,7,383,ZEXCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,7,5,3,1
宣告黎明的露之歌,1,独家,9.4,1,20.34 ,203371,13546,6506,32457,0.99,988952,日本,3263,6514,42,1281,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5,19,2,0
学园偶像 阳光!! 第二季,13,免费,9.4,1,48.71 ,487081,57128,45341,295769,8.9,8904084,日本,7461,6433,71,2645,Sunrise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,10,7,4,1
偶像大师 SideM,13,免费,9.4,1,9.86 ,98563,3657,4367,20380,1.47,1473508,日本,939,6431,8,381,A1 Pictures,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,10,7,4,1
闪电十一人 GO,47,免费,9.4,1,1.22 ,12221,1459,5215,28463,1.49,1486331,日本,172,612,1,66,OLM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,5,5,2,1
成年女性的动画时间 第二季,3,免费,9.4,1,4.03 ,40291,1339,982,15098,0.69,692639,日本,297,604,2,87, BONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,8,1,0
机动战士高达 雷霆宙域战线 第二季,4,免费,9.4,1,23.28 ,232796,8013,13156,48344,5.49,5485812,日本,1265,6007,1,250,Sunrise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,3,24,1,1
不要输！！恶之军团！,12,独家,9.4,1,4.26 ,42623,2744,2290,7090,0.88,877540,日本,328,5956,2,109,龙之子,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,4,5,2,1
精灵宝可梦 剧场版1：超梦的逆袭,1,会员专享,9.4,1,13.54 ,135444,4337,8726,25570,2.09,2086431,日本,560,5758,1,107,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,7,18,3,1
精灵宝可梦 剧场版2：幻之宝可梦 洛奇亚爆诞,1,会员专享,9.4,1,7.51 ,75148,2142,3755,22176,1.32,1319598,日本,368,5757,0,65,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,7,17,3,1
不愉快的怪物庵,13,免费,9.4,1,80.30 ,802985,30048,64693,271077,13.95,13948967,日本,3512,5678,15,1049,Studio Pierrot,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6,1,2,0
重装甲少女组,13,免费,9.4,1,0.79 ,7890,346,487,1957,0.12,122039,日本,115,5616,1,52,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1994,7,8,3,0
OVERLORD OAD,1,免费,9.4,1,28.20 ,281951,24725,31725,39936,15.58,15577744,日本,2854,5584,1,541,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,9,30,3,1
天使之卵,1,免费,9.4,1,11.48 ,114824,4791,7499,16643,0.85,849997,日本,584,5582,12,183,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,12,22,4,1
忍者少女千鸟,26,会员专享,9.4,1,19.09 ,190932,13291,4488,26253,7.84,7838412,日本,590,5549,2,162,TMS Entertainment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,10,4,4,1
学园帅哥,12,独家,9.4,1,33.36 ,333556,17646,65315,108536,8.79,8785380,日本,3788,5543,17,1948,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,10,3,4,1
斯特拉的魔法,12,免费,9.4,1,31.29 ,312886,21930,22184,95131,3.76,3763179,日本,1444,5540,13,462,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,10,3,4,1
WWW.迷糊餐厅,13,免费,9.4,1,77.95 ,779541,70245,66329,232513,17.43,17431376,日本,3891,5507,11,1031,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,10,2,4,1
喵阿楞,26,出品,9.4,1,6.80 ,68045,5233,4177,15525,6.72,6722076,日本,163,5504,0,53,白组,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,9,27,3,1
高校星歌剧 OVA,2,免费,9.4,1,3.01 ,30084,1478,1361,10227,0.63,631957,日本,263,5469,0,75,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7,27,3,1
托尔与洛基：血亲,4,免费,9.4,1,2.20 ,21952,104,65,231,0.22,215686,美国,217,5448,2,81,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,1,1,0
神秘岛,40,免费,9.4,1,1.45 ,14542,688,1065,1721,0.27,272129,加拿大,114,5418,2,48,无,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,9,1,3,1
我的长腿叔叔,40,免费,9.4,1,3.96 ,39555,1094,2023,16978,0.69,687760,日本,180,5397,3,63,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,1,4,1,0
心跳回忆,2,免费,9.4,1,1.88 ,18812,626,924,1951,0.33,329541,日本,116,5358,0,32,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,6,17,2,1
大都会,1,免费,9.4,1,8.75 ,87516,4189,4514,5724,0.62,620120,日本,762,5311,8,217,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2001,5,26,2,0
猫神八百万 SP,7,免费,9.4,1,5.27 ,52735,1162,1494,4280,0.52,523925,日本,181,5269,0,41,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,7,9,3,1
公主候补生佑希,26,免费,9.4,1,2.17 ,21671,325,194,4293,0.2,198826,日本,145,5228,2,68,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,9,30,3,0
弱酸性百万亚瑟王,48,免费,9.4,1,4.01 ,40060,5090,1279,9417,4.11,4109967,日本,203,5206,0,72,GATHERING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,11,20,4,1
名侦探柯南 银翼的魔术师,1,会员专享,9.4,1,19.29 ,192936,18631,36222,115575,7.09,7085161,日本,2544,5142,7,396,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,4,17,2,1
蒸汽男孩,1,免费,9.4,1,16.46 ,164609,10017,16089,17519,1.25,1252312,日本,1211,5137,9,321,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,7,17,3,1
名侦探柯南 水平线上的阴谋,1,会员专享,9.4,1,17.57 ,175696,16662,33769,94628,6.69,6694970,日本,2561,5085,15,433,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,4,9,2,1
强殖装甲凯普,26,免费,9.4,1,7.33 ,73346,2697,6146,17593,1.88,1880870,日本,507,5007,4,159,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,8,6,3,0
灼眼的夏娜炭,15,免费,9.4,1,11.56 ,115594,4508,4013,39942,1.77,1765086,日本,639,4949,0,170,J.C.STAFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,1,25,1,0
爆丸 粤语版,52,免费,9.4,1,2.02 ,20209,2670,2813,10507,1.19,1194265,日本,149,4790,0,51,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,4,5,2,0
罗密欧与朱丽叶,24,免费,9.4,1,9.14 ,91426,1345,3493,10626,0.73,734882,日本,340,4779,4,133,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,4,4,2,1
神奇宝贝不可思议的迷宫 时之探险队・暗之探险队,1,免费,9.4,1,3.35 ,33500,809,1759,6904,1.14,1138921,日本,130,4773,1,41,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2007,9,9,3,1
名侦探柯南 漆黑的追踪者,1,会员专享,9.4,1,17.00 ,170009,14151,31033,109571,6.45,6454631,日本,2029,4724,8,328,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,4,18,2,1
.hack//世界的彼方,1,免费,9.4,1,2.82 ,28209,510,612,1126,0.09,86050,日本,147,4620,1,41,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2012,1,21,1,1
流★星LENS,1,免费,9.4,1,5.83 ,58263,1170,2644,5546,0.71,714229,日本,164,4603,0,65,KINEMA CITRUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,3,18,1,1
Blossom,1,免费,9.4,1,1.98 ,19759,649,588,502,0.13,127131,日本,151,4584,2,54,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,3,24,1,0
魔神凯撒SKL,3,免费,9.4,1,1.82 ,18186,547,1250,3136,0.33,332653,日本,135,4542,0,35,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,28,1,1
拜托了 爱因兹贝伦咨询室,7,免费,9.4,1,23.05 ,230540,12788,19732,56738,7.07,7072605,日本,1697,4471,3,335,ufotable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012,9,19,3,0
